context_id,device,dataset,best_accuracy_mean,best_accuracy_std,best_latency_mean,best_latency_std,hv_mean,hv_std,igd_plus_mean,igd_plus_std,c_metric_mean,c_metric_std,runtime_mean,runtime_std
1,edgegpu,cifar10,94.3336715,0.0743357332,0.536280633,0.01172823454,0.8396894671,0.0007249375046,0.05335811714,0.01851477228,0,0,0.65595399,0.07431837259
2,edgetpu,cifar10,94.2350015,0.1674813738,0.351691512,0.001721785826,0.8395217789,0.007875494606,0.062905793,0.02870469487,0,0,0.63690221,0.06826042034
3,eyeriss,cifar10,94.370339,0.009003,1.67954,0,0.8217703944,0.006686716928,0.09948971807,0.04509094033,0,0,0.64317297,0.06869045389
4,fpga,cifar10,94.258336,0.160218358,1.13296,0,0.7973838899,0.008642187073,0.1291578567,0.07295549681,0,0,0.61805134,0.03532167366
5,pixel3,cifar10,94.284669,0.08481869823,0.111684389,0.3239220987,0.9488145459,0.00187393384,0.15242505,0.03697844513,0,0,0.6297492,0.03437711025
6,raspi4,cifar10,94.296002,0.09999896897,0.011521586,0.0001566993213,0.9481851313,0.0007708106739,0.2079008076,0.07418846953,0,0,0.71600072,0.2124063375
7,edgegpu,cifar100,73.3420002,0.1753764614,0.53193331,0.01313444278,0.8143338815,0.001339958965,0.1173710636,0.0540565429,0,0,0.65391954,0.09693222941
8,edgetpu,cifar100,73.4040016,0.1345028495,0.355849374,0.000833914553,0.7954428748,0.007876513751,0.05905898464,0.01912151538,0,0,0.65260787,0.1190037048
9,eyeriss,cifar100,73.2120008,0.3164788923,1.707136,0.073728,0.8195318618,0.008983289309,0.2014025946,0.09277427479,0,0,0.70883746,0.211616315
10,fpga,cifar100,73.0513348,0.453000186,1.13296,0,0.741777001,0.009337781598,0.253862475,0.1139852617,0,0,0.66338786,0.0983417147
11,pixel3,cifar100,73.2913338,0.2297462641,0.008952534,0.0001340416015,0.9408815092,0.003166060953,0.3277359729,0.1496314322,0,0,0.63311216,0.06313751332
12,raspi4,cifar100,73.3093344,0.1805485213,0.01557046595,0.0001548568774,0.9236488608,0.002269449094,0.270385933,0.1197455698,0,0,0.66379921,0.07972958155
13,edgegpu,ImageNet16-120,46.8733336,0.08666672308,0.539764879,0.003315174875,0.7754950039,0.002517249539,0.07758265765,0.04137697546,0,0,0.65545632,0.05433580691
14,edgetpu,ImageNet16-120,46.911111,0.2918641871,0.359910196,0.002279032939,0.811438737,0.01111694816,0.06960248637,0.03537186939,0,0,0.61581459,0.05362258805
15,eyeriss,ImageNet16-120,46.7744442,0.4300456431,0.42304,0,0.794191433,0.01134550691,0.1016394298,0.04631595343,0,0,0.65364408,0.08387479571
16,fpga,ImageNet16-120,46.871111,0.3425460611,0.28432,0,0.7705685216,0.006591879952,0.1148677135,0.04766895854,0,0,0.66007262,0.06437420704
17,pixel3,ImageNet16-120,46.8088887,0.4179846712,0.047519631,0.1250442699,0.89715295,0.005338220577,0.180228368,0.1030344597,0,0,0.64629007,0.04565908905
18,raspi4,ImageNet16-120,46.704444,0.3156096695,0.011601302,0.0001006593004,0.8539856539,0.004378413299,0.2134424459,0.07338476864,0,0,0.61737453,0.04091544138
