run_id,context_id,archid,device,dataset,accuracy,latency,runtime_sec,evaluations
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,2.041552,10000
1,1,1459,edgegpu,cifar10,94.296670,6.748991,2.041552,10000
1,1,1459,edgegpu,cifar10,94.296670,6.748991,2.041552,10000
1,1,2053,edgegpu,cifar10,94.206665,5.482254,2.041552,10000
