run_id,context_id,device,dataset,best_accuracy,best_latency,hv,igd_plus,spacing,c_metric,runtime_sec,evaluations
1,1,edgegpu,cifar10,94.37334,4.7083616,0.3903152634,1.99316232,0.2085682778,0.08,1.9999113,10000
1,2,edgetpu,cifar10,94.37334,0.7611004,0.6910748235,0.1923701655,0.05071424959,0.06896551724,2.0443454,10000
1,3,eyeriss,cifar10,94.37334,4.87442,0.5721341913,1.418498824,0.2520776053,0,2.0160373,10000
1,4,fpga,cifar10,94.37334,3.64816,0.6810656138,0.9302133333,0.2164663868,0,2.0173721,10000
1,5,pixel3,cifar10,94.37334,15.4901,0.3640604762,9.401444488,0.8616568775,0,2.0169731,10000
1,6,raspi4,cifar10,94.37334,37.58363,0.4740103873,21.023948,2.751546575,0,2.0251815,10000
1,7,edgegpu,cifar100,73.513336,5.3523636,0.280118979,2.25673397,0.1452320061,0.1,2.0130825,10000
1,8,edgetpu,cifar100,73.513336,0.9324303,0.5666249343,0.3183983111,0.07907077761,0.02777777778,2.0705628,10000
1,9,eyeriss,cifar100,73.513336,5.1232,0.6231869411,1.507328,0.3910488934,0,2.0010858,10000
1,10,fpga,cifar100,73.513336,4.67856,0.5549418098,1.392177778,0.2509945947,0,2.0232153,10000
1,11,pixel3,cifar100,73.513336,16.4739,0.6360719698,10.15214449,2.694127313,0,1.9962636,10000
1,12,raspi4,cifar100,73.513336,36.371254,0.5224654959,21.05750392,2.851234408,0,2.0030191,10000
1,13,edgegpu,ImageNet16-120,47.31111,4.667692,0.4172710602,2.009086726,0.1753768213,0,2.0005991,10000
1,14,edgetpu,ImageNet16-120,47.31111,0.71090645,0.5480049816,0.2144851733,0.08243523368,0.04651162791,2.0432236,10001
1,15,eyeriss,ImageNet16-120,47.31111,0.976,0.678495464,0.20992,0.2273115639,0,2.0113547,10000
1,16,fpga,ImageNet16-120,47.31111,1.1552,0.6467583976,0.32848,0.1870964927,0,2.0275846,10000
1,17,pixel3,ImageNet16-120,47.31111,3.0215,0.6198831718,1.437241146,0.3682030496,0,2.0810377,10000
1,18,raspi4,ImageNet16-120,47.31111,7.4772134,0.2124965054,4.1831091,0.1394907851,0,2.0332675,10000
2,1,edgegpu,cifar10,94.37334,4.7083616,0.3903319782,1.98972872,0.2003274452,0.08,2.0264981,10000
2,2,edgetpu,cifar10,94.37334,0.7611004,0.6910748235,0.1923701655,0.05071424959,0.06896551724,1.9998889,10000
2,3,eyeriss,cifar10,94.37334,4.87442,0.5721341913,1.418498824,0.2520776053,0,2.0065718,10000
2,4,fpga,cifar10,94.37334,4.16336,0.5688493095,1.27368,0.2094123671,0,2.0392609,10000
2,5,pixel3,cifar10,94.37334,15.4901,0.3640604762,9.401444488,0.8976408566,0,2.0070737,10000
2,6,raspi4,cifar10,94.37334,36.995617,0.4828797926,20.52278454,2.768517937,0,2.0136894,10000
2,7,edgegpu,cifar100,73.513336,5.3523636,0.280118979,2.25673397,0.1452320061,0.1,2.0319078,10000
2,8,edgetpu,cifar100,73.513336,0.9324303,0.5671517585,0.31624435,0.06523295884,0.08333333333,2.0798078,10000
2,9,eyeriss,cifar100,73.513336,5.1232,0.6231869411,1.507328,0.3910488934,0,2.0254756,10000
2,10,fpga,cifar100,73.513336,4.67856,0.5549418098,1.392177778,0.253447657,0,2.0106922,10000
2,11,pixel3,cifar100,73.513336,16.4739,0.6360719698,10.15214449,2.694127313,0,2.0179512,10000
2,12,raspi4,cifar100,73.513336,36.371254,0.5224654959,21.05750392,2.851234408,0,2.0309885,10000
2,13,edgegpu,ImageNet16-120,47.31111,4.667692,0.4180951376,2.003235077,0.1866742531,0,2.0244571,10000
2,14,edgetpu,ImageNet16-120,47.31111,0.71090645,0.5480049816,0.2144851733,0.08243523368,0.04651162791,2.0390413,10000
2,15,eyeriss,ImageNet16-120,47.31111,1.2832,0.3849546986,0.4352,0.06526358482,0,2.0391182,10000
2,16,fpga,ImageNet16-120,47.31111,1.27632,0.5628207379,0.4211011765,0.1827194802,0,2.0177051,10000
2,17,pixel3,ImageNet16-120,47.31111,3.55454,0.5336736389,1.858213678,0.3219011065,0,2.0849505,10000
2,18,raspi4,ImageNet16-120,47.31111,7.482383,0.2115208703,4.190983651,0.142503773,0,2.0162834,10000
3,1,edgegpu,cifar10,94.37334,4.7083616,0.3903319782,1.98972872,0.2044181153,0.08,2.0203558,10000
3,2,edgetpu,cifar10,94.37334,0.8671723,0.5703330269,0.2863572271,0.04790717372,0.06896551724,2.0221094,10000
3,3,eyeriss,cifar10,94.37334,5.36594,0.4788456305,1.792602353,0.2432262467,0,2.0202579,10000
3,4,fpga,cifar10,94.37334,4.67856,0.4527221193,1.650412706,0.1712022927,0,2.0142793,10000
3,5,pixel3,cifar10,94.37334,10.7698,0.5750663155,5.418825186,1.108738368,0,2.0150212,10000
3,6,raspi4,cifar10,94.37334,37.58363,0.4740103873,21.023948,2.751546575,0,2.0140892,10000
3,7,edgegpu,cifar100,73.513336,5.3523636,0.280118979,2.25673397,0.1466281969,0.1,2.0355173,10000
3,8,edgetpu,cifar100,73.513336,0.9324303,0.5668188859,0.3173264583,0.06751167256,0.05555555556,2.0203058,10000
3,9,eyeriss,cifar100,73.513336,5.1232,0.6231869411,1.507328,0.3910488934,0,2.0251363,10000
3,10,fpga,cifar100,73.513336,4.67856,0.5549418098,1.392177778,0.2509945947,0,2.0708082,10000
3,11,pixel3,cifar100,73.513336,16.4739,0.6360719698,10.15214449,2.694127313,0,2.0212398,10000
3,12,raspi4,cifar100,73.513336,36.371254,0.5224654959,21.05750392,2.851234408,0,2.0107673,10000
3,13,edgegpu,ImageNet16-120,47.31111,4.667692,0.4180951376,2.003235077,0.1866742531,0,2.0448626,10000
3,14,edgetpu,ImageNet16-120,47.31111,0.71090645,0.5480049816,0.2144851733,0.08243523368,0.04651162791,2.0258376,10000
3,15,eyeriss,ImageNet16-120,47.31111,0.976,0.6816856962,0.19456,0.1924359615,0,2.0251786,10000
3,16,fpga,ImageNet16-120,47.31111,0.9952,0.7532405834,0.2155388235,0.2070179856,0,2.0243643,10000
3,17,pixel3,ImageNet16-120,47.31111,4.94921,0.2999625407,3.024982902,0.2319162512,0,2.0284604,10000
3,18,raspi4,ImageNet16-120,47.31111,7.482383,0.2115208703,4.190983651,0.142503773,0,2.0395065,10001
4,1,edgegpu,cifar10,94.37334,4.7083616,0.3903319782,1.98972872,0.1983717902,0.08,2.0850621,10000
4,2,edgetpu,cifar10,94.37334,1.1520097,0.2567078694,0.5277076621,0.02358574237,0.06896551724,2.0342803,10000
4,3,eyeriss,cifar10,94.37334,4.87442,0.5721341913,1.418498824,0.2709503045,0,2.0229202,10000
4,4,fpga,cifar10,94.37334,3.64816,0.6810656138,0.9302133333,0.2164663868,0,2.0225159,10000
4,5,pixel3,cifar10,94.37334,15.4901,0.3640604762,9.401444488,0.8616568775,0,2.0228091,10000
4,6,raspi4,cifar10,94.37334,37.58363,0.4740103873,21.023948,2.751546575,0,2.0185791,10000
4,7,edgegpu,cifar100,73.513336,5.3523636,0.280118979,2.25673397,0.1452320061,0.1,2.0424106,10000
4,8,edgetpu,cifar100,73.513336,0.9324303,0.5671226659,0.316780275,0.06794039142,0.05555555556,2.0652009,10001
4,9,eyeriss,cifar100,73.513336,5.1232,0.6231869411,1.507328,0.3910488934,0,2.0237518,10000
4,10,fpga,cifar100,73.513336,4.67856,0.5549418098,1.392177778,0.2509945947,0,2.0750923,10000
4,11,pixel3,cifar100,73.513336,16.4739,0.6360719698,10.15214449,2.694127313,0,2.0230007,10000
4,12,raspi4,cifar100,73.513336,36.371254,0.5224654959,21.05750392,2.851234408,0,2.0215467,10000
4,13,edgegpu,ImageNet16-120,47.31111,4.667692,0.4180951376,2.003235077,0.1866742531,0,2.0042865,10000
4,14,edgetpu,ImageNet16-120,47.31111,0.71090645,0.5480049816,0.2144851733,0.08243523368,0.04651162791,2.0112609,10000
4,15,eyeriss,ImageNet16-120,47.31111,0.976,0.6691217007,0.23965925,0.301212938,0,2.0268126,10000
4,16,fpga,ImageNet16-120,47.31111,1.11632,0.6748115343,0.2893364706,0.1842513702,0,2.0280624,10000
4,17,pixel3,ImageNet16-120,47.31111,3.25459,0.583338777,1.616796964,0.3335791432,0,2.0236555,10000
4,18,raspi4,ImageNet16-120,47.31111,7.482383,0.2115208703,4.190983651,0.142503773,0,2.0263834,10000
5,1,edgegpu,cifar10,94.37334,4.7083616,0.3903319782,1.98972872,0.2023418893,0.08,2.0858853,10000
5,2,edgetpu,cifar10,94.37334,0.7611004,0.6910748235,0.1923701655,0.05071424959,0.06896551724,2.0048999,10000
5,3,eyeriss,cifar10,94.37334,5.12018,0.5249174581,1.606299541,0.2470736232,0,2.0280369,10000
5,4,fpga,cifar10,94.37334,4.16336,0.5688493095,1.27368,0.205370883,0,2.0216714,10000
5,5,pixel3,cifar10,94.37334,13.6565,0.4462605559,7.823812023,0.8930548292,0,2.0140512,10000
5,6,raspi4,cifar10,94.37334,36.995617,0.4830168479,20.51331086,2.804698922,0,2.0212072,10000
5,7,edgegpu,cifar100,73.513336,5.3523636,0.280118979,2.25673397,0.1466281969,0.1,2.0136646,10000
5,8,edgetpu,cifar100,73.513336,0.9324303,0.5671517585,0.31624435,0.06645242216,0.08333333333,2.031678,10000
5,9,eyeriss,cifar100,73.513336,5.1232,0.6231869411,1.507328,0.3949059112,0,2.0522296,10001
5,10,fpga,cifar100,73.513336,3.93616,0.6854925893,0.9109333333,0.3475022039,0,2.019299,10000
5,11,pixel3,cifar100,73.513336,16.4739,0.6360719698,10.15214449,2.694127313,0,2.0167054,10001
5,12,raspi4,cifar100,73.513336,36.371254,0.5224654959,21.05750392,2.851234408,0,2.0850547,10000
5,13,edgegpu,ImageNet16-120,47.31111,4.667692,0.4180951376,2.003235077,0.1866742531,0,2.0515738,10000
5,14,edgetpu,ImageNet16-120,47.31111,0.71090645,0.5480049816,0.2144851733,0.08243523368,0.04651162791,2.0321265,10000
5,15,eyeriss,ImageNet16-120,47.31111,1.03744,0.6139031001,0.2714430641,0.2774460049,0,2.041251,10001
5,16,fpga,ImageNet16-120,47.31111,1.0624,0.7090548525,0.2575152941,0.1992725155,0,2.0307709,10000
5,17,pixel3,ImageNet16-120,47.31111,4.14303,0.4359630628,2.328949488,0.2659309067,0,2.0327588,10000
5,18,raspi4,ImageNet16-120,47.31111,7.482383,0.2115208703,4.190983651,0.142503773,0,2.0187147,10000
6,1,edgegpu,cifar10,94.37334,4.7083616,0.3903319782,1.98972872,0.2003274452,0.08,2.0284881,10001
6,2,edgetpu,cifar10,94.37334,0.7611004,0.6910748235,0.1923701655,0.05071424959,0.06896551724,2.0562458,10000
6,3,eyeriss,cifar10,94.37334,5.36594,0.4788456305,1.792602353,0.2432262467,0,2.0808768,10000
6,4,fpga,cifar10,94.37334,3.64816,0.6820042264,0.9282133333,0.2164745699,0,2.0066412,10000
6,5,pixel3,cifar10,94.37334,15.4901,0.3640604762,9.401444488,0.888224744,0,2.0216391,10000
6,6,raspi4,cifar10,94.37334,25.477009,0.6590029595,10.92316853,3.192659482,0,2.0156458,10000
6,7,edgegpu,cifar100,73.513336,5.3523636,0.280118979,2.25673397,0.1452320061,0.1,2.026739,10000
6,8,edgetpu,cifar100,73.513336,1.0238436,0.4681384544,0.3948984583,0.06611986765,0.05555555556,2.0128596,10000
6,9,eyeriss,cifar100,73.513336,5.1232,0.6231869411,1.507328,0.3949059112,0,2.0172574,10000
6,10,fpga,cifar100,73.513336,4.67856,0.5549418098,1.392177778,0.261259712,0,2.0243914,10000
6,11,pixel3,cifar100,73.513336,12.0794,0.7441923693,6.3854302,2.803527477,0,2.0365939,10000
6,12,raspi4,cifar100,73.513336,36.371254,0.5224693207,21.05459792,2.842634552,0,2.0889348,10000
6,13,edgegpu,ImageNet16-120,47.31111,4.667692,0.4172710602,2.009086726,0.1753768213,0,2.028097,10000
6,14,edgetpu,ImageNet16-120,47.31111,0.71090645,0.5480049816,0.2144851733,0.08243523368,0.04651162791,2.0119303,10000
6,15,eyeriss,ImageNet16-120,47.31111,1.03744,0.6212682082,0.25088,0.2144280886,0,2.0372246,10000
6,16,fpga,ImageNet16-120,47.31111,1.27632,0.5628207379,0.4211011765,0.1827194802,0,2.0056846,10000
6,17,pixel3,ImageNet16-120,47.31111,3.55454,0.5336736389,1.858213678,0.3250410367,0,2.03655,10000
6,18,raspi4,ImageNet16-120,47.31111,7.482383,0.2115208703,4.190983651,0.142503773,0,2.015789,10000
7,1,edgegpu,cifar10,94.37334,4.7083616,0.3903319782,1.98972872,0.1983717902,0.08,2.0299132,10000
7,2,edgetpu,cifar10,94.37334,0.7611004,0.6910748235,0.1923701655,0.05071424959,0.06896551724,2.0189069,10000
7,3,eyeriss,cifar10,94.37334,5.12018,0.5249174581,1.606299541,0.2470736232,0,2.0884384,10000
7,4,fpga,cifar10,94.37334,4.16336,0.5688493095,1.27368,0.205370883,0,2.0293767,10000
7,5,pixel3,cifar10,94.37334,15.4901,0.3640604762,9.401444488,0.8976408566,0,2.0976076,10000
7,6,raspi4,cifar10,94.37334,36.995617,0.4830329312,20.51252139,2.72295541,0,2.0267274,10000
7,7,edgegpu,cifar100,73.513336,5.3523636,0.280118979,2.25673397,0.1452320061,0.1,2.0189946,10000
7,8,edgetpu,cifar100,73.513336,0.9324303,0.5671226659,0.316780275,0.06794039142,0.05555555556,2.0194539,10000
7,9,eyeriss,cifar100,73.513336,5.1232,0.6231869411,1.507328,0.3910488934,0,2.0620459,10000
7,10,fpga,cifar100,73.513336,4.67856,0.5549418098,1.392177778,0.2509945947,0,2.0132689,10000
7,11,pixel3,cifar100,73.513336,16.4739,0.6360719698,10.15214449,2.694127313,0,2.0350274,10000
7,12,raspi4,cifar100,73.513336,36.371254,0.5224654959,21.05750392,2.851234408,0,2.0253743,10000
7,13,edgegpu,ImageNet16-120,46.933334,3.4528017,0.6534258919,1.080230728,0.3656767338,0,2.0471957,10000
7,14,edgetpu,ImageNet16-120,47.31111,0.71090645,0.5480049816,0.2144851733,0.1073351945,0.04651162791,2.0956032,10000
7,15,eyeriss,ImageNet16-120,47.31111,1.03744,0.6212682082,0.25088,0.2144280886,0,2.0302559,10000
7,16,fpga,ImageNet16-120,47.31111,1.0624,0.7062147216,0.2715635827,0.2362242583,0,2.0260254,10000
7,17,pixel3,ImageNet16-120,47.31111,4.94921,0.2999625407,3.024982902,0.2319162512,0,2.0325896,10000
7,18,raspi4,ImageNet16-120,47.31111,7.482383,0.2115208703,4.190983651,0.142503773,0,2.0132898,10000
8,1,edgegpu,cifar10,94.37334,4.7083616,0.3903319782,1.98972872,0.1983717902,0.08,2.028664,10000
8,2,edgetpu,cifar10,94.37334,1.1520097,0.2567078694,0.5277076621,0.02358574237,0.06896551724,2.0273152,10000
8,3,eyeriss,cifar10,94.37334,5.36594,0.4788456305,1.792602353,0.2432262467,0,2.0017619,10000
8,4,fpga,cifar10,94.37334,3.93616,0.5969500148,1.1828,0.4987794293,0,2.031183,10001
8,5,pixel3,cifar10,94.37334,15.4901,0.3640604762,9.401444488,0.8616568775,0,2.0825375,10000
8,6,raspi4,cifar10,94.37334,34.958935,0.514221818,18.74464968,2.847405424,0,2.0327882,10000
8,7,edgegpu,cifar100,73.513336,5.3523636,0.280118979,2.25673397,0.1466281969,0.1,2.0597814,10000
8,8,edgetpu,cifar100,73.513336,0.9324303,0.5668188859,0.3173264583,0.06878460086,0.05555555556,2.0295741,10000
8,9,eyeriss,cifar100,73.513336,5.1232,0.6231869411,1.507328,0.3910488934,0,2.0188071,10000
8,10,fpga,cifar100,73.513336,4.67856,0.5549418098,1.392177778,0.2559737071,0,2.019511,10000
8,11,pixel3,cifar100,73.513336,16.4739,0.6360719698,10.15214449,2.694127313,0,2.0201676,10000
8,12,raspi4,cifar100,73.513336,34.667103,0.5473163244,19.64887432,2.852077856,0,2.0370327,10001
8,13,edgegpu,ImageNet16-120,47.31111,4.667692,0.4180951376,2.003235077,0.1866742531,0,2.0127632,10000
8,14,edgetpu,ImageNet16-120,47.31111,0.71090645,0.5480049816,0.2144851733,0.08243523368,0.04651162791,2.1476233,10000
8,15,eyeriss,ImageNet16-120,47.31111,0.91456,0.7124851967,0.2257156667,0.3894454301,0,2.0627857,10000
8,16,fpga,ImageNet16-120,47.31111,1.1552,0.6439182668,0.3425282886,0.2236419923,0,2.0331931,10000
8,17,pixel3,ImageNet16-120,47.31111,3.55454,0.5336736389,1.858213678,0.3219011065,0,2.0159991,10000
8,18,raspi4,ImageNet16-120,47.31111,7.482383,0.2115208703,4.190983651,0.142503773,0,2.0219219,10000
9,1,edgegpu,cifar10,94.37334,4.384699,0.4514020036,1.73423224,0.2128032039,0.08,2.0148556,10000
9,2,edgetpu,cifar10,94.37334,0.7611004,0.6898192019,0.1950137793,0.06442803577,0.06896551724,2.0598337,10000
9,3,eyeriss,cifar10,94.37334,5.12018,0.5060476967,1.692068662,0.5125691911,0,2.0432666,10001
9,4,fpga,cifar10,94.37334,4.67856,0.4527221193,1.650412706,0.1729616196,0,2.015175,10000
9,5,pixel3,cifar10,94.37334,15.4901,0.3640604762,9.401444488,0.8616568775,0,2.0840578,10000
9,6,raspi4,cifar10,94.37334,37.58363,0.4740103873,21.023948,2.751546575,0,2.0659627,10000
9,7,edgegpu,cifar100,73.513336,5.3523636,0.280118979,2.25673397,0.1452320061,0.1,2.0869164,10000
9,8,edgetpu,cifar100,73.513336,1.2641679,0.2105706702,0.5985097,0.05780971835,0.05555555556,2.0200195,10000
9,9,eyeriss,cifar100,73.513336,5.1232,0.6231869411,1.507328,0.3988789403,0,2.0340971,10001
9,10,fpga,cifar100,73.513336,4.67856,0.5549418098,1.392177778,0.2509945947,0,2.0588859,10000
9,11,pixel3,cifar100,73.513336,16.4739,0.6360719698,10.15214449,2.694127313,0,2.0230848,10001
9,12,raspi4,cifar100,73.513336,36.371254,0.5224693207,21.05459792,2.842634552,0,2.0191134,10000
9,13,edgegpu,ImageNet16-120,47.31111,4.667692,0.4172710602,2.009086726,0.1753768213,0,2.0120801,10000
9,14,edgetpu,ImageNet16-120,47.31111,0.71090645,0.5480049816,0.2144851733,0.08243523368,0.04651162791,2.015523,10000
9,15,eyeriss,ImageNet16-120,47.31111,0.91456,0.7341079094,0.16384,0.2424952167,0,2.0375413,10000
9,16,fpga,ImageNet16-120,47.31111,0.9696,0.7694470926,0.1989741176,0.2188858286,0,2.0895123,10000
9,17,pixel3,ImageNet16-120,47.31111,3.55454,0.5336736389,1.858213678,0.3219011065,0,2.0207822,10000
9,18,raspi4,ImageNet16-120,47.31111,6.9488654,0.2836394883,3.696985873,0.1748386406,0,2.0142122,10000
10,1,edgegpu,cifar10,94.37334,4.7083616,0.3903319782,1.98972872,0.1983717902,0.08,2.0180301,10000
10,2,edgetpu,cifar10,94.37334,1.0421782,0.3796522493,0.4292380414,0.03111595085,0.06896551724,2.0451984,10000
10,3,eyeriss,cifar10,94.37334,5.12018,0.5243450053,1.609251071,0.2514768083,0,2.0161599,10000
10,4,fpga,cifar10,94.37334,3.64816,0.6810656138,0.9302133333,0.2206294547,0,2.0215933,10000
10,5,pixel3,cifar10,94.37334,14.7189,0.398625052,8.737933446,0.8742996747,0,2.0075158,10000
10,6,raspi4,cifar10,94.37334,37.58363,0.4740103873,21.023948,2.751546575,0,2.0226308,10000
10,7,edgegpu,cifar100,73.513336,5.3523636,0.280118979,2.25673397,0.1452320061,0.1,2.0768317,10000
10,8,edgetpu,cifar100,73.513336,0.9324303,0.5671517585,0.31624435,0.06523295884,0.08333333333,2.030671,10000
10,9,eyeriss,cifar100,73.513336,5.1232,0.6231869411,1.507328,0.3910488934,0,2.0319246,10000
10,10,fpga,cifar100,73.513336,4.67856,0.5549418098,1.392177778,0.2509945947,0,2.018426,10000
10,11,pixel3,cifar100,73.513336,16.4739,0.6360719698,10.15214449,2.694127313,0,2.0161904,10000
10,12,raspi4,cifar100,73.513336,36.371254,0.5224693207,21.05459792,2.842634552,0,2.0085926,10000
10,13,edgegpu,ImageNet16-120,47.31111,4.667692,0.4180951376,2.003235077,0.1866742531,0,2.0138767,10000
10,14,edgetpu,ImageNet16-120,47.31111,0.71090645,0.5480049816,0.2144851733,0.08243523368,0.04651162791,2.0209325,10000
10,15,eyeriss,ImageNet16-120,47.31111,1.2832,0.3849546986,0.4352,0.06526358482,0,2.0381462,10000
10,16,fpga,ImageNet16-120,47.31111,0.9952,0.7501432051,0.2295871122,0.2430655624,0,2.0810108,10000
10,17,pixel3,ImageNet16-120,47.31111,3.55454,0.5340040674,1.84610319,0.2976608756,0,2.0322075,10000
10,18,raspi4,ImageNet16-120,47.31111,7.482383,0.2115208703,4.190983651,0.142503773,0,2.0311709,10000
11,1,edgegpu,cifar10,94.37334,4.7083616,0.3903152634,1.99316232,0.2085682778,0.08,2.0300747,10000
11,2,edgetpu,cifar10,94.37334,0.7611004,0.6910748235,0.1923701655,0.05120035644,0.06896551724,2.0274332,10000
11,3,eyeriss,cifar10,94.37334,4.87442,0.5721341913,1.418498824,0.2520776053,0,2.0393767,10001
11,4,fpga,cifar10,94.37334,4.67856,0.4527221193,1.650412706,0.1694952103,0,2.0142578,10000
11,5,pixel3,cifar10,94.37334,15.4901,0.3640604762,9.401444488,0.8616568775,0,2.0069958,10000
11,6,raspi4,cifar10,94.37334,36.995617,0.4830168479,20.51331086,2.750050743,0,2.0147228,10000
11,7,edgegpu,cifar100,73.513336,5.3523636,0.280118979,2.25673397,0.1480650974,0.1,2.0092903,10000
11,8,edgetpu,cifar100,73.513336,0.9324303,0.5671517585,0.31624435,0.06523295884,0.08333333333,2.0084599,10000
11,9,eyeriss,cifar100,73.513336,5.36896,0.5812126008,1.716611172,0.3830337512,0,2.0893156,10000
11,10,fpga,cifar100,73.513336,4.67856,0.5549418098,1.392177778,0.2509945947,0,2.0207066,10000
