run_id,context_id,device,dataset,best_accuracy,best_latency,hv,igd_plus,spacing,c_metric,runtime_sec,evaluations
1,1,edgegpu,cifar10,94.37334,0.5412197,0.9973389194,0.07234989446,17.79685989,0.08,0.2508793,10050
1,2,edgetpu,cifar10,94.37334,0.34654593,0.9785625691,0.03853000775,0.5699741137,0.2068965517,0.2724246,10050
1,3,eyeriss,cifar10,94.37334,1.67954,0.9951023865,0.03994647059,0.7523438837,0,0.2681023,10050
1,4,fpga,cifar10,94.37334,1.13296,0.9878455737,0.06852386667,0.7814214728,0,0.2609517,10050
1,5,pixel3,cifar10,94.37334,0.00377975,0.9993549738,0.04230944043,12.66390046,0,0.3126793,10050
1,6,raspi4,cifar10,94.37334,0.01137756,0.9990572406,0.109118984,12.37477854,0.05263157895,0.3017583,10050
1,7,edgegpu,cifar100,73.513336,0.5095005,0.9956690499,0.1004985716,11.36918416,0.1,0.2365095,10050
1,8,edgetpu,cifar100,73.513336,0.35524306,0.9871515378,0.01552436694,0.8716507429,0.25,0.2622777,10050
1,9,eyeriss,cifar100,73.513336,1.68256,0.9993171204,0.016384,1.452185012,0,0.2792359,10050
1,10,fpga,cifar100,73.513336,1.13296,0.9910286542,0.1083702222,1.446875187,0,0.2750881,10050
1,11,pixel3,cifar100,73.513336,0.00882281,0.9961076095,0.08041665985,9.329847864,0,0.293378,10050
1,12,raspi4,cifar100,73.513336,0.0153652,0.9991889211,0.0873617127,10.03885807,0.1025641026,0.2929229,10050
1,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.9900434146,0.1380792978,5.873992912,0.09677419355,0.2538185,10050
1,14,edgetpu,ImageNet16-120,47.31111,0.3591598,0.984311533,0.01219799465,1.117265998,0.1627906977,0.2863078,10050
1,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.9976368639,0.01536,1.636567673,0,0.274737,10050
1,16,fpga,ImageNet16-120,47.31111,0.28432,0.981132351,0.059112235,1.365839859,0,0.284251,10050
1,17,pixel3,ImageNet16-120,47.31111,0.00554073,0.9979311642,0.03203521693,4.459565971,0,0.3259926,10050
1,18,raspi4,ImageNet16-120,47.31111,0.0115627,0.9964582932,0.04249340296,4.076721978,0.1666666667,0.3289206,10050
2,1,edgegpu,cifar10,94.37334,0.5412197,0.9979658497,0.04790855366,17.87028038,0.12,0.2541868,10050
