run_id,context_id,archid,device,dataset,accuracy,latency,runtime_sec,evaluations
1,1,10000,edgegpu,cifar10,93.880000,6.791458,0.010742,80
1,1,12384,edgegpu,cifar10,93.850000,6.177712,0.010742,80
1,1,11443,edgegpu,cifar10,93.840000,6.147151,0.010742,80
1,1,9977,edgegpu,cifar10,92.590000,4.665880,0.010742,80
1,1,5048,edgegpu,cifar10,92.230000,4.612465,0.010742,80
1,1,2358,edgegpu,cifar10,91.250000,3.711133,0.010742,80
1,1,9885,edgegpu,cifar10,88.200000,3.426595,0.010742,80
1,1,13635,edgegpu,cifar10,80.490000,3.112884,0.010742,80
1,1,313,edgegpu,cifar10,75.765000,2.705297,0.010742,80
1,1,7501,edgegpu,cifar10,10.000000,0.542502,0.010742,80
1,2,9099,edgetpu,cifar10,93.940000,2.238058,0.014737,80
1,2,15383,edgetpu,cifar10,93.890000,0.935513,0.014737,80
1,2,6499,edgetpu,cifar10,93.645000,0.725302,0.014737,80
1,2,5895,edgetpu,cifar10,92.613335,0.692360,0.014737,80
1,2,2842,edgetpu,cifar10,92.123340,0.654726,0.014737,80
1,2,3183,edgetpu,cifar10,91.006670,0.522681,0.014737,80
1,2,11526,edgetpu,cifar10,90.870000,0.521051,0.014737,80
1,2,13088,edgetpu,cifar10,88.660000,0.412478,0.014737,80
1,3,4946,eyeriss,cifar10,93.690000,4.628660,0.012916,80
1,3,3650,eyeriss,cifar10,92.875000,3.645620,0.012916,80
1,3,7870,eyeriss,cifar10,92.570000,3.399860,0.012916,80
1,3,13538,eyeriss,cifar10,92.080000,3.154100,0.012916,80
1,3,10689,eyeriss,cifar10,90.790000,2.171060,0.012916,80
1,3,45,eyeriss,cifar10,89.593330,1.925300,0.012916,80
1,3,5724,eyeriss,cifar10,86.436670,1.679540,0.012916,80
1,4,8285,fpga,cifar10,93.895000,4.163360,0.017994,80
1,4,5645,fpga,cifar10,93.485000,3.420960,0.017994,80
1,4,12231,fpga,cifar10,91.960000,2.390560,0.017994,80
1,4,5361,fpga,cifar10,89.040000,2.163360,0.017994,80
1,4,9237,fpga,cifar10,88.380000,2.057760,0.017994,80
1,4,6257,fpga,cifar10,86.613335,1.542560,0.017994,80
1,5,10165,pixel3,cifar10,94.210000,23.440400,0.018791,80
1,5,869,pixel3,cifar10,93.983330,22.209600,0.018791,80
1,5,722,pixel3,cifar10,93.775000,21.453800,0.018791,80
1,5,9916,pixel3,cifar10,93.596664,15.653300,0.018791,80
1,5,6078,pixel3,cifar10,93.196660,15.022900,0.018791,80
1,5,1968,pixel3,cifar10,92.953330,11.658700,0.018791,80
1,5,2476,pixel3,cifar10,92.806660,10.808300,0.018791,80
1,5,13149,pixel3,cifar10,92.060000,7.642770,0.018791,80
1,5,12906,pixel3,cifar10,90.210000,4.027320,0.018791,80
1,5,9064,pixel3,cifar10,90.100000,3.467840,0.018791,80
1,5,13077,pixel3,cifar10,89.803340,3.274570,0.018791,80
1,5,48,pixel3,cifar10,86.550000,2.888300,0.018791,80
1,5,7208,pixel3,cifar10,10.000000,0.066746,0.018791,80
1,6,3731,raspi4,cifar10,94.343330,58.070793,0.016036,80
1,6,5111,raspi4,cifar10,94.306660,41.756905,0.016036,80
1,6,5108,raspi4,cifar10,93.096664,27.105090,0.016036,80
1,6,8394,raspi4,cifar10,92.830000,26.830051,0.016036,80
1,6,1828,raspi4,cifar10,92.656670,24.955381,0.016036,80
1,6,9468,raspi4,cifar10,92.200000,21.337170,0.016036,80
1,6,11593,raspi4,cifar10,90.970000,18.379236,0.016036,80
1,6,7004,raspi4,cifar10,89.690000,15.951896,0.016036,80
1,6,4679,raspi4,cifar10,89.070000,9.820546,0.016036,80
1,7,14139,edgegpu,cifar100,70.906670,6.890259,0.009660,80
1,7,5280,edgegpu,cifar100,69.960000,6.105127,0.009660,80
1,7,5917,edgegpu,cifar100,69.666664,3.307080,0.009660,80
1,7,7448,edgegpu,cifar100,62.040000,1.854143,0.009660,80
1,7,1110,edgegpu,cifar100,58.840000,1.451211,0.009660,80
1,7,13521,edgegpu,cifar100,57.980000,1.446042,0.009660,80
1,7,9311,edgegpu,cifar100,1.000000,0.545149,0.009660,80
1,8,1317,edgetpu,cifar100,72.566666,1.023844,0.019094,80
1,8,11232,edgetpu,cifar100,71.080000,0.979092,0.019094,80
1,8,7349,edgetpu,cifar100,70.280000,0.947071,0.019094,80
1,8,8736,edgetpu,cifar100,70.180000,0.873220,0.019094,80
1,8,10658,edgetpu,cifar100,69.953330,0.781159,0.019094,80
1,8,1357,edgetpu,cifar100,67.480000,0.686277,0.019094,80
1,8,9168,edgetpu,cifar100,67.380000,0.594840,0.019094,80
1,8,8965,edgetpu,cifar100,63.620000,0.500515,0.019094,80
1,8,4875,edgetpu,cifar100,62.240000,0.394283,0.019094,80
1,8,15241,edgetpu,cifar100,62.066666,0.393542,0.019094,80
1,8,5019,edgetpu,cifar100,58.880000,0.357058,0.019094,80
1,9,13991,eyeriss,cifar100,71.460000,6.352000,0.023249,80
1,9,15028,eyeriss,cifar100,70.360000,4.877440,0.023249,80
1,9,10155,eyeriss,cifar100,70.260000,3.894400,0.023249,80
1,9,7030,eyeriss,cifar100,69.600000,3.648640,0.023249,80
1,9,797,eyeriss,cifar100,69.580000,3.402880,0.023249,80
1,9,11436,eyeriss,cifar100,67.280000,2.419840,0.023249,80
1,9,5393,eyeriss,cifar100,66.960000,2.174080,0.023249,80
1,9,3681,eyeriss,cifar100,63.986668,1.928320,0.023249,80
1,10,11307,fpga,cifar100,71.880000,5.193760,0.014560,80
1,10,3858,fpga,cifar100,69.613335,4.163360,0.014560,80
1,10,13821,fpga,cifar100,69.600000,3.936160,0.014560,80
1,10,13597,fpga,cifar100,69.413330,2.905760,0.014560,80
1,10,485,fpga,cifar100,67.593330,2.678560,0.014560,80
1,10,1568,fpga,cifar100,67.300000,2.390560,0.014560,80
1,10,9329,fpga,cifar100,63.140000,2.057760,0.014560,80
1,10,12836,fpga,cifar100,46.860000,1.542560,0.014560,80
1,11,11975,pixel3,cifar100,68.820000,24.189800,0.018494,80
1,11,7125,pixel3,cifar100,68.590000,22.083800,0.018494,80
1,11,2921,pixel3,cifar100,68.186670,20.031600,0.018494,80
1,11,12359,pixel3,cifar100,68.080000,8.975630,0.018494,80
1,11,3889,pixel3,cifar100,67.213330,8.272880,0.018494,80
1,11,9672,pixel3,cifar100,67.120000,7.964480,0.018494,80
1,11,11635,pixel3,cifar100,64.640000,2.823120,0.018494,80
1,11,978,pixel3,cifar100,64.180000,2.372340,0.018494,80
1,11,10900,pixel3,cifar100,59.180000,2.333430,0.018494,80
1,11,15620,pixel3,cifar100,58.866665,1.614920,0.018494,80
1,11,3157,pixel3,cifar100,58.466667,1.483910,0.018494,80
1,11,14770,pixel3,cifar100,1.000000,0.008969,0.018494,80
1,12,572,raspi4,cifar100,70.313330,24.603277,0.016716,80
1,12,6218,raspi4,cifar100,68.300000,22.483050,0.016716,80
1,12,460,raspi4,cifar100,68.026665,21.792717,0.016716,80
1,12,4179,raspi4,cifar100,66.500000,14.765418,0.016716,80
1,12,5808,raspi4,cifar100,64.500000,12.405812,0.016716,80
1,12,8573,raspi4,cifar100,64.260000,5.706104,0.016716,80
1,12,9067,raspi4,cifar100,61.920000,4.860633,0.016716,80
