run_id,context_id,device,dataset,best_accuracy,best_latency,hv,igd_plus,spacing,c_metric,runtime_sec,evaluations
1,1,edgegpu,cifar10,94.37334,0.50138474,0.9991644132,0.01314492,17.89995434,0.28,0.5534907,16661
1,2,edgetpu,cifar10,94.37334,0.34654593,0.9930458461,0.007251694093,0.5603809414,0.2068965517,0.6215166,16196
1,3,eyeriss,cifar10,94.37334,1.67954,1,0,0.7388349889,0,0.5318709,16028
1,4,fpga,cifar10,94.37334,1.13296,0.9979401154,0.01304,0.7743738573,0,0.4976584,16284
1,5,pixel3,cifar10,94.37334,0.00327686,0.9992126747,0.05435314966,11.60425062,0.02325581395,0.7667342,16146
1,6,raspi4,cifar10,94.37334,0.01129678,0.9996750335,0.04476793814,13.15756596,0.02631578947,0.6664264,16005
1,7,edgegpu,cifar100,73.513336,0.5058527,0.9983686272,0.026321675,12.68150868,0.25,0.5306811,16666
1,8,edgetpu,cifar100,73.513336,0.35493976,0.9980535354,0.002624346944,0.7837870193,0.3333333333,0.596144,15782
1,9,eyeriss,cifar100,73.513336,1.68256,1,0,1.486374479,0,0.5547793,16151
1,10,fpga,cifar100,73.513336,1.13296,0.998958892,0.0176,1.464761997,0,0.5254177,16086
1,11,pixel3,cifar100,73.513336,0.0087526,0.9992194125,0.05244877032,10.74458854,0.02857142857,0.6347817,15923
1,12,raspi4,cifar100,73.513336,0.01521528,0.9978461234,0.07628243896,9.514445286,0.1538461538,0.7099254,15878
1,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.9976839006,0.03146850281,5.554841095,0.2258064516,0.5801023,16685
1,14,edgetpu,ImageNet16-120,47.31111,0.35810986,0.9988362742,0.001602542558,0.9960737201,0.2558139535,0.6443842,15952
1,15,eyeriss,ImageNet16-120,47.31111,0.42304,1,0,1.599931079,0,0.4751293,15922
1,16,fpga,ImageNet16-120,47.31111,0.28432,0.9998826868,0.0002164705882,1.342615218,0,0.5688285,16062
1,17,pixel3,ImageNet16-120,47.31111,0.00554073,0.9992853373,0.0173757739,4.181768201,0,0.7516848,16035
1,18,raspi4,ImageNet16-120,47.31111,0.0115138,0.9992998216,0.004089496296,3.948148082,0.2407407407,0.8039544,16130
2,1,edgegpu,cifar10,94.37334,0.50138474,0.9979869841,0.03207148361,15.78241653,0.2,0.6065071,16565
2,2,edgetpu,cifar10,94.37334,0.34654593,0.9938182751,0.01251780515,0.6105675184,0.2413793103,0.5713373,16194
