context_id,device,dataset,best_accuracy_mean,best_accuracy_std,best_latency_mean,best_latency_std,hv_mean,hv_std,igd_plus_mean,igd_plus_std,c_metric_mean,c_metric_std,runtime_mean,runtime_std
1,edgegpu,cifar10,93.98,0,1.76652815,0.004156695685,0.5340669603,0.2870230175,0.01987991895,0.01171112519,0,0,0.3570183,0.006441349905
2,edgegpu,cifar100,72.8719986,0.169987816,1.78008984,0.006370631453,0.9855018925,0.01689261863,0.01977866582,0.02029737192,0,0,0.36421087,0.004186357681
3,edgegpu,ImageNet16-120,46.8933338,0.1364630907,2.42484477,0.7702602901,0.9445324868,0.06571885566,0.07119364832,0.06083393222,0,0,0.36744653,0.01667000619
