run_id,context_id,archid,device,dataset,accuracy,latency,runtime_sec,evaluations
1,1,258,edgegpu,cifar10,93.640000,3.307109,0.281207,8027
1,1,10484,edgegpu,cifar10,93.810000,3.354015,0.281207,8027
1,1,2053,edgegpu,cifar10,94.206665,5.482254,0.281207,8027
1,1,13714,edgegpu,cifar10,94.373340,6.772180,0.281207,8027
1,1,6330,edgegpu,cifar10,94.006670,4.384699,0.281207,8027
1,1,5400,edgegpu,cifar10,86.630000,1.427460,0.281207,8027
1,1,1459,edgegpu,cifar10,94.296670,6.748991,0.281207,8027
1,1,13611,edgegpu,cifar10,92.490000,2.912035,0.281207,8027
1,1,14090,edgegpu,cifar10,92.086670,1.749086,0.281207,8027
1,1,1339,edgegpu,cifar10,92.136665,1.751881,0.281207,8027
1,1,11692,edgegpu,cifar10,94.130000,4.708362,0.281207,8027
1,1,5292,edgegpu,cifar10,94.293335,6.663151,0.281207,8027
1,1,14527,edgegpu,cifar10,86.765000,1.439619,0.281207,8027
1,1,13365,edgegpu,cifar10,92.290000,2.850156,0.281207,8027
1,1,6960,edgegpu,cifar10,92.280000,1.764450,0.281207,8027
1,1,13401,edgegpu,cifar10,87.010000,1.457009,0.281207,8027
1,1,5780,edgegpu,cifar10,93.980000,3.361888,0.281207,8027
1,1,14407,edgegpu,cifar10,86.770000,1.440282,0.281207,8027
1,1,15200,edgegpu,cifar10,10.000000,0.501385,0.281207,8027
1,1,561,edgegpu,cifar10,86.880000,1.451068,0.281207,8027
1,2,5647,edgetpu,cifar10,89.110000,0.389378,0.331731,8170
1,2,2053,edgetpu,cifar10,94.206665,1.042178,0.331731,8170
1,2,5780,edgetpu,cifar10,93.980000,0.723967,0.331731,8170
1,2,11692,edgetpu,cifar10,94.130000,0.761100,0.331731,8170
1,2,7676,edgetpu,cifar10,92.230000,0.481331,0.331731,8170
1,2,4384,edgetpu,cifar10,86.796670,0.362569,0.331731,8170
1,2,11810,edgetpu,cifar10,92.780000,0.482879,0.331731,8170
1,2,5889,edgetpu,cifar10,91.996666,0.481330,0.331731,8170
1,2,6918,edgetpu,cifar10,87.000000,0.375819,0.331731,8170
1,2,3731,edgetpu,cifar10,94.343330,1.282820,0.331731,8170
1,2,6382,edgetpu,cifar10,93.376660,0.628638,0.331731,8170
1,2,5111,edgetpu,cifar10,94.306660,1.152010,0.331731,8170
1,2,13714,edgetpu,cifar10,94.373340,1.377865,0.331731,8170
1,2,2240,edgetpu,cifar10,91.990000,0.480973,0.331731,8170
1,2,11533,edgetpu,cifar10,93.420000,0.632626,0.331731,8170
1,2,4161,edgetpu,cifar10,89.250000,0.391221,0.331731,8170
1,2,9817,edgetpu,cifar10,93.490000,0.723286,0.331731,8170
1,2,11438,edgetpu,cifar10,92.500000,0.482393,0.331731,8170
1,2,5258,edgetpu,cifar10,88.775000,0.388629,0.331731,8170
1,2,797,edgetpu,cifar10,93.280000,0.627996,0.331731,8170
1,2,10200,edgetpu,cifar10,93.520000,0.723895,0.331731,8170
1,2,9689,edgetpu,cifar10,93.370000,0.628386,0.331731,8170
1,2,2485,edgetpu,cifar10,86.700000,0.346546,0.331731,8170
1,3,3731,eyeriss,cifar10,94.343330,6.594740,0.258616,8132
1,3,6111,eyeriss,cifar10,94.373340,7.823540,0.258616,8132
1,3,5111,eyeriss,cifar10,94.306660,5.365940,0.258616,8132
1,3,5991,eyeriss,cifar10,92.186670,3.154100,0.258616,8132
1,3,10412,eyeriss,cifar10,93.530000,3.645620,0.258616,8132
1,3,8323,eyeriss,cifar10,90.870000,2.171060,0.258616,8132
1,3,8008,eyeriss,cifar10,93.480000,3.399860,0.258616,8132
1,3,11692,eyeriss,cifar10,94.130000,4.874420,0.258616,8132
1,3,6854,eyeriss,cifar10,91.040000,2.662580,0.258616,8132
1,3,11472,eyeriss,cifar10,93.970000,4.628660,0.258616,8132
1,3,4384,eyeriss,cifar10,86.796670,1.679540,0.258616,8132
1,3,8592,eyeriss,cifar10,93.750000,3.891380,0.258616,8132
1,3,13714,eyeriss,cifar10,94.373340,7.823540,0.258616,8132
