context_id,device,dataset,best_accuracy_mean,best_accuracy_std,best_latency_mean,best_latency_std,hv_mean,hv_std,igd_plus_mean,igd_plus_std,spacing_mean,spacing_std,c_metric_mean,c_metric_std,runtime_mean,runtime_std,evaluations_mean,evaluations_std,hv_median,hv_iqr,igd_plus_median,igd_plus_iqr,spacing_median,spacing_iqr,runtime_median,runtime_iqr
1,edgegpu,cifar10,94.37334,0,4.67599534,0.09709878,0.9959003934,0.008199211454,0.001148041258,0.0009939503588,0.2022273538,0.004728099655,0,0,2.0824819,0.0305025349,10000.1,0.3,0.9999999991,0,0.00065651643,0,0.2003274452,0.006046325015,2.0849518,0.02400780001
2,edgetpu,cifar10,94.37334,0,0.87799723,0.1610054194,0.8506201006,0.1790143044,0.004626150289,0.005923571131,0.0444193893,0.01286740093,0,0,2.06435573,0.0269449894,10000,0,0.9670751946,0.2710968291,0.001536372745,0.007885950301,0.05071424959,0.01959829874,2.063653,0.0354873
3,eyeriss,cifar10,94.37334,0,5.12018,0.1903648774,0.9120285302,0.06563362138,0.004032793772,0.002941761149,0.2762977501,0.07913998431,0,0,2.08703961,0.02543951444,10000.1,0.3,0.917378441,0.1582537298,0.004087053107,0.007094103093,0.2492752158,0.008851358607,2.08415625,0.0190757
4,fpga,cifar10,94.37334,0,4.0376,0.38549323,0.868413365,0.1225798712,0.01220459117,0.01320683975,0.2333134273,0.09006510978,0,0,2.07622587,0.03347214053,10000.1,0.3,0.8390813597,0.1578632231,0.01145056948,0.01056218679,0.212939377,0.01110368691,2.08241045,0.05454619999
5,pixel3,cifar10,94.37334,0,14.75759,1.444727015,0.9173381894,0.02967961995,0.01116026616,0.004255066586,0.9006226839,0.07092752559,0,0,2.08692024,0.04165158075,10000,0,0.9040429136,1.02927733e-09,0.0135411157,0.003186387941,0.8812622093,0.03598397907,2.08640155,0.0752969
6,raspi4,cifar10,94.37334,0,35.9340945,3.567728971,0.9634177759,0.01603202091,0.02746488053,0.01081488248,2.809397005,0.1319975179,0,0,2.0769447,0.0245752387,10000,0,0.9618877376,0.00673408536,0.03049755876,0.002548304749,2.751546575,0.05315234691,2.07139005,0.0246441
7,edgegpu,cifar100,73.513336,0,5.3523636,0,1,0,0,0,0.1456508633,0.0006398150073,0,0,2.0883377,0.04146047243,10000,0,1,0,0,0,0.1452320061,0.00139619081,2.0881439,0.073383
8,edgetpu,cifar100,73.513336,0,0.97474539,0.1002499667,0.9418801356,0.1040097812,0.003136764593,0.006462785557,0.06720957597,0.004921995048,0,0,2.08153497,0.04067224343,10000.1,0.3,0.9869636907,0.03794752831,0.0004336077236,0.001102500813,0.06698204736,0.002707432585,2.0779391,0.04019599999
9,eyeriss,cifar100,73.513336,0,5.1232,0,1,0,0,0,0.3926033016,0.002586521936,0,0,2.07680513,0.01453407487,10000.2,0.4,1,0,0,0,0.3910488934,0.003857017841,2.07966825,0.0228004
10,fpga,cifar100,73.513336,0,4.60432,0.22272,0.9999999999,4.356768279e-11,0.00135804878,0.0004526829268,0.2624150848,0.02854054028,0,0,2.09317516,0.04272158924,10000,0,0.9999999999,0,0.001508943089,0,0.2509945947,0.004979112457,2.0875844,0.0270001
11,pixel3,cifar100,73.513336,0,16.03445,1.31835,0.9999999998,5.727055497e-11,0.00794186747,0.002647289157,2.70506733,0.03282004908,0,0,2.08957579,0.04166859289,10000.2,0.4,0.9999999998,0,0.008824297189,0,2.694127313,0,2.07379275,0.0208458
12,raspi4,cifar100,73.513336,0,36.2008389,0.5112453,0.9998505538,0.0001220223281,0.0037474758,0.001348068663,2.848738796,0.004003787762,0,0,2.08728527,0.03628572024,10000.1,0.3,0.9997509229,0.0002490770284,0.004541642,0.00113334,2.851234408,0.008599855531,2.0853531,0.0582788
13,edgegpu,ImageNet16-120,47.2733324,0.1133328,4.54620297,0.36446709,0.9881892107,0.01633202961,0.03062834608,0.04036269837,0.2011852716,0.05506277092,0,0,2.07470159,0.02126276501,10000,0,0.9999999998,0.03644874288,0.002711808705,0.05020929742,0.1866742531,0.01129743174,2.0833964,0.0156349
14,edgetpu,ImageNet16-120,47.31111,0,0.71090645,0,1,0,0,0,0.08492522976,0.007469988252,0,0,2.09240554,0.03152978171,10000.1,0.3,1,0,0,0,0.08243523368,0,2.0978805,0.03309529999
15,eyeriss,ImageNet16-120,47.31111,0,1.043584,0.1272564644,0.8569631759,0.1104790085,0.005321955372,0.003791071478,0.2189730462,0.0937362635,0,0,2.09013626,0.02802048907,10000.1,0.3,0.8841876324,0.2529014965,0.005262006073,0.00625037247,0.2208698263,0.08501004342,2.0950329,0.02387400001
16,fpga,ImageNet16-120,47.31111,0,1.106416,0.1048446549,0.9271206711,0.0410580412,0.0070036856,0.00535478529,0.2064894966,0.02173213324,0,0,2.10308812,0.03519177028,10000,0,0.9324591045,0.06950705107,0.005281666667,0.01173784089,0.2031452506,0.0393906221,2.0960027,0.0526142
17,pixel3,ImageNet16-120,47.31111,0,3.809024,0.6295244141,0.8864955018,0.07393946195,0.01078012369,0.01251390734,0.3019950834,0.04271113261,0,0,2.0886368,0.04149961212,10000,0,0.9334283044,0.1273104251,0.002342173038,0.01242130785,0.3219011065,0.05911012996,2.09065815,0.0379535
18,raspi4,ImageNet16-120,47.31111,0,7.42851428,0.1598903888,0.9367739445,0.02107535171,0.003501486633,0.0008464136665,0.1454359609,0.00984197389,0,0,2.07523713,0.02091743356,10000.1,0.3,0.9297488272,0,0.00389185512,0,0.142503773,0,2.074144,0.034429
