run_id,context_id,archid,device,dataset,accuracy,latency,runtime_sec,evaluations
1,1,13714,edgegpu,cifar10,94.373340,6.772180,6.008718,5000
1,1,13714,edgegpu,cifar10,94.373340,6.772180,6.008718,5000
1,1,1459,edgegpu,cifar10,94.296670,6.748991,6.008718,5000
1,1,5292,edgegpu,cifar10,94.293335,6.663151,6.008718,5000
1,1,2053,edgegpu,cifar10,94.206665,5.482254,6.008718,5000
1,1,2053,edgegpu,cifar10,94.206665,5.482254,6.008718,5000
1,1,11692,edgegpu,cifar10,94.130000,4.708362,6.008718,5000
1,1,11692,edgegpu,cifar10,94.130000,4.708362,6.008718,5000
1,1,6330,edgegpu,cifar10,94.006670,4.384699,6.008718,5000
1,1,6330,edgegpu,cifar10,94.006670,4.384699,6.008718,5000
1,1,5780,edgegpu,cifar10,93.980000,3.361888,6.008718,5000
1,1,258,edgegpu,cifar10,93.640000,3.307109,6.008718,5000
1,1,11810,edgegpu,cifar10,92.780000,1.992798,6.008718,5000
1,1,6960,edgegpu,cifar10,92.280000,1.764450,6.008718,5000
1,1,6950,edgegpu,cifar10,92.000000,1.738467,6.008718,5000
1,1,13401,edgegpu,cifar10,87.010000,1.457009,6.008718,5000
1,1,13401,edgegpu,cifar10,87.010000,1.457009,6.008718,5000
1,1,10222,edgegpu,cifar10,86.200000,1.429176,6.008718,5000
1,1,10222,edgegpu,cifar10,86.200000,1.429176,6.008718,5000
1,1,15200,edgegpu,cifar10,10.000000,0.501385,6.008718,5000
1,2,13714,edgetpu,cifar10,94.373340,1.377865,6.098182,5000
1,2,13714,edgetpu,cifar10,94.373340,1.377865,6.098182,5000
1,2,3731,edgetpu,cifar10,94.343330,1.282820,6.098182,5000
1,2,5111,edgetpu,cifar10,94.306660,1.152010,6.098182,5000
1,2,5111,edgetpu,cifar10,94.306660,1.152010,6.098182,5000
1,2,2053,edgetpu,cifar10,94.206665,1.042178,6.098182,5000
1,2,2053,edgetpu,cifar10,94.206665,1.042178,6.098182,5000
1,2,11692,edgetpu,cifar10,94.130000,0.761100,6.098182,5000
1,2,11472,edgetpu,cifar10,93.970000,0.725244,6.098182,5000
1,2,9817,edgetpu,cifar10,93.490000,0.723286,6.098182,5000
1,2,8008,edgetpu,cifar10,93.480000,0.629746,6.098182,5000
1,2,8192,edgetpu,cifar10,93.093330,0.627745,6.098182,5000
1,2,11438,edgetpu,cifar10,92.500000,0.482393,6.098182,5000
1,2,1996,edgetpu,cifar10,92.000000,0.481224,6.098182,5000
1,2,9380,edgetpu,cifar10,89.335000,0.395662,6.098182,5000
1,2,7937,edgetpu,cifar10,88.610000,0.388867,6.098182,5000
1,2,6918,edgetpu,cifar10,87.000000,0.375819,6.098182,5000
1,2,12033,edgetpu,cifar10,86.650000,0.361059,6.098182,5000
1,2,12439,edgetpu,cifar10,86.393330,0.352159,6.098182,5000
1,2,12439,edgetpu,cifar10,86.393330,0.352159,6.098182,5000
1,3,6111,eyeriss,cifar10,94.373340,7.823540,6.440232,5000
1,3,13714,eyeriss,cifar10,94.373340,7.823540,6.440232,5000
1,3,3731,eyeriss,cifar10,94.343330,6.594740,6.440232,5000
1,3,3731,eyeriss,cifar10,94.343330,6.594740,6.440232,5000
1,3,5111,eyeriss,cifar10,94.306660,5.365940,6.440232,5000
1,3,11692,eyeriss,cifar10,94.130000,4.874420,6.440232,5000
1,3,11472,eyeriss,cifar10,93.970000,4.628660,6.440232,5000
1,3,8592,eyeriss,cifar10,93.750000,3.891380,6.440232,5000
1,3,10412,eyeriss,cifar10,93.530000,3.645620,6.440232,5000
1,3,8008,eyeriss,cifar10,93.480000,3.399860,6.440232,5000
1,3,15000,eyeriss,cifar10,92.400000,3.154100,6.440232,5000
1,3,15000,eyeriss,cifar10,92.400000,3.154100,6.440232,5000
1,3,14112,eyeriss,cifar10,91.296670,2.908340,6.440232,5000
1,3,12970,eyeriss,cifar10,90.970000,2.662580,6.440232,5000
1,3,6899,eyeriss,cifar10,90.900000,2.416820,6.440232,5000
1,3,8323,eyeriss,cifar10,90.870000,2.171060,6.440232,5000
1,3,8720,eyeriss,cifar10,89.875000,1.925300,6.440232,5000
1,3,12438,eyeriss,cifar10,89.875000,1.925300,6.440232,5000
1,3,4384,eyeriss,cifar10,86.796670,1.679540,6.440232,5000
1,3,4384,eyeriss,cifar10,86.796670,1.679540,6.440232,5000
1,4,6111,fpga,cifar10,94.373340,6.678560,6.541111,5000
1,4,6111,fpga,cifar10,94.373340,6.678560,6.541111,5000
1,4,3731,fpga,cifar10,94.343330,5.936160,6.541111,5000
1,4,3731,fpga,cifar10,94.343330,5.936160,6.541111,5000
1,4,5111,fpga,cifar10,94.306660,5.193760,6.541111,5000
1,4,5111,fpga,cifar10,94.306660,5.193760,6.541111,5000
1,4,11692,fpga,cifar10,94.130000,4.163360,6.541111,5000
1,4,11692,fpga,cifar10,94.130000,4.163360,6.541111,5000
1,4,11472,fpga,cifar10,93.970000,3.648160,6.541111,5000
1,4,10412,fpga,cifar10,93.530000,3.420960,6.541111,5000
1,4,8008,fpga,cifar10,93.480000,2.905760,6.541111,5000
