run_id,context_id,device,dataset,best_accuracy,best_latency,hv,igd_plus,c_metric,runtime_sec
1,1,edgegpu,cifar10,94.37334,0.50138474,0.8412602928,1.480854271e-05,0,2.3891144
1,2,edgetpu,cifar10,94.37334,0.34654593,0.8421290476,0.007736194294,0,3.0835245
1,3,eyeriss,cifar10,94.37334,1.67954,0.8300121505,0,0,3.4382046
1,4,fpga,cifar10,94.37334,1.13296,0.7829540349,0.0009090909091,0,2.1123447
1,5,pixel3,cifar10,94.37334,0.00327686,0.9402328972,0.06294010405,0,2.2297428
1,6,raspi4,cifar10,94.37334,0.0112835,0.9491878322,0.02467886153,0,2.0332323
1,7,edgegpu,cifar100,73.513336,0.5058527,0.8149691715,0.0001353138298,0,2.695255
1,8,edgetpu,cifar100,73.513336,0.35493976,0.8023266456,0.001671462914,0,2.867528
1,9,eyeriss,cifar100,73.513336,1.68256,0.8295917022,0.008474482759,0,3.1829578
1,10,fpga,cifar100,73.513336,1.13296,0.760223769,0.00525,0,3.0342608
1,11,pixel3,cifar100,73.513336,0.0087526,0.9502638716,0.02689673034,0,1.9944542
1,12,raspi4,cifar100,73.513336,0.01521528,0.9282156307,0.06430953553,0,1.7026882
1,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.7818729041,0.005818351546,0,3.1839069
1,14,edgetpu,ImageNet16-120,47.31111,0.35810986,0.8040450824,0.001852568989,0,1.907873
1,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.7675333032,0,0,2.2631884
1,16,fpga,ImageNet16-120,47.31111,0.28432,0.7445885528,0.007133757962,0,3.1885947
1,17,pixel3,ImageNet16-120,47.31111,0.00528942,0.8589135002,0.005152079616,0,2.0252001
1,18,raspi4,ImageNet16-120,47.31111,0.0115138,0.7934755094,0.02678413002,0,2.5014188
2,1,edgegpu,cifar10,94.37334,0.50138474,0.8412602928,1.480854271e-05,0,2.1340191
2,2,edgetpu,cifar10,94.37334,0.34654593,0.8462304926,0.001641529935,0,2.8992398
2,3,eyeriss,cifar10,94.37334,1.67954,0.8300121505,0,0,3.4250576
2,4,fpga,cifar10,94.37334,1.13296,0.7825935619,0.003434242424,0,1.9883097
2,5,pixel3,cifar10,94.37334,0.00327686,0.9404042937,0.07757395128,0,2.199629
2,6,raspi4,cifar10,94.37334,0.0112835,0.9490858747,0.03555327039,0,1.7990801
2,7,edgegpu,cifar100,73.513336,0.5058527,0.8149696621,0.0001353138298,0,3.5724626
2,8,edgetpu,cifar100,73.513336,0.35493976,0.8027045129,0.001202034457,0,2.6301648
2,9,eyeriss,cifar100,73.513336,1.68256,0.8295917022,0.008474482759,0,3.6609891
2,10,fpga,cifar100,73.513336,1.13296,0.7605902859,0.002591411043,0,2.1227224
2,11,pixel3,cifar100,73.513336,0.0087526,0.9503594846,0.02034506776,0,2.3563288
2,12,raspi4,cifar100,73.513336,0.01521528,0.9283150442,0.05020623408,0,1.9295856
2,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.7818534435,0.006053031959,0,2.4123521
2,14,edgetpu,ImageNet16-120,47.31111,0.35810986,0.8041103882,0.003680840112,0,1.9289892
2,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.7674123827,0.003361386555,0,4.1075458
2,16,fpga,ImageNet16-120,47.31111,0.28432,0.7458648014,0.003089566879,0,2.9300204
2,17,pixel3,ImageNet16-120,47.31111,0.00528942,0.8589129518,0.003518531429,0,1.9090326
2,18,raspi4,ImageNet16-120,47.31111,0.01151902,0.7942234889,0.02195600371,0,2.2840693
3,1,edgegpu,cifar10,94.37334,0.50138474,0.8412602928,1.480854271e-05,0,2.5953832
3,2,edgetpu,cifar10,94.37334,0.34654593,0.8461354415,0.001278268685,0,4.1025714
3,3,eyeriss,cifar10,94.37334,1.67954,0.8300121505,0,0,3.1477065
3,4,fpga,cifar10,94.37334,1.13296,0.7832957441,0.003333393939,0,2.2543619
3,5,pixel3,cifar10,94.37334,0.00327686,0.9408042539,0.01261126486,0,2.6210315
3,6,raspi4,cifar10,94.37334,0.0112835,0.9493973135,0.01441334365,0,1.9212844
3,7,edgegpu,cifar100,73.513336,0.5058527,0.8150179736,0,0,3.1115023
3,8,edgetpu,cifar100,73.513336,0.35493976,0.8027340813,0.001161757086,0,2.650313
3,9,eyeriss,cifar100,73.513336,1.68256,0.8301510444,0,0,4.1796337
3,10,fpga,cifar100,73.513336,1.13296,0.7602009201,0.006354294479,0,2.7813066
3,11,pixel3,cifar100,73.513336,0.0087526,0.950406317,0.0211714949,0,2.3130148
