context_id,device,dataset,best_accuracy_mean,best_accuracy_std,best_latency_mean,best_latency_std,hv_mean,hv_std,igd_plus_mean,igd_plus_std,c_metric_mean,c_metric_std,runtime_mean,runtime_std
1,edgegpu,cifar10,94.37334,0,0.531154628,0.014884944,0.999365065,0.0006111427201,0.01291728598,0.01136428865,0,0,5.98564119,0.04366936952
2,edgegpu,cifar100,73.513336,0,0.51220846,0.01184880442,0.9994199345,0.0005164735361,0.009846552194,0.01013053388,0,0,5.99699982,0.04826674271
3,edgegpu,ImageNet16-120,46.9888888,0.1657005897,0.534986009,0.002030131509,0.9965974906,0.001430635203,0.0452563726,0.02126809243,0,0,5.9783341,0.05021121428
