run_id,context_id,device,dataset,best_accuracy,best_latency,hv,igd_plus,spacing,c_metric,runtime_sec,evaluations
1,1,edgegpu,cifar10,94.37334,0.50138474,0.9994988675,0.002376438384,16.13735703,0,0.6501873,16507
1,2,edgetpu,cifar10,94.37334,0.34654593,0.9982306782,0.002497519838,0.5400719886,0,0.7019983,16312
1,3,eyeriss,cifar10,94.37334,1.67954,0.9995759779,0.00261427451,0.7382309375,0,0.6781817,16132
1,4,fpga,cifar10,94.37334,1.13296,0.9995579222,0.0008727272727,0.7078510244,0,0.7113691,16184
1,5,pixel3,cifar10,94.37334,0.00327686,0.9996881844,0.01100393785,11.60993914,0,0.8709097,15973
1,6,raspi4,cifar10,94.37334,0.0112835,0.9991913978,0.03926973563,12.34082136,0,0.7726316,15916
1,7,edgegpu,cifar100,73.513336,0.5058527,0.9999024718,0.001155514557,12.02285654,0,0.7517786,16627
1,8,edgetpu,cifar100,73.513336,0.35493976,0.998965689,0.0006968547744,0.6806015181,0,0.8299913,15683
1,9,eyeriss,cifar100,73.513336,1.68256,0.9992351749,0.005304172662,1.470110594,0,0.576253,16069
1,10,fpga,cifar100,73.513336,1.13296,0.9930279884,0.05213344262,1.516952167,0,0.6650264,16264
1,11,pixel3,cifar100,73.513336,0.0087526,0.9994080107,0.01636438713,10.13169353,0,0.8434307,15965
1,12,raspi4,cifar100,73.513336,0.01524302,0.9983766974,0.05631280042,9.581566804,0,0.9863787,15901
1,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.9969811161,0.01905071927,5.457099822,0,0.60497,16587
1,14,edgetpu,ImageNet16-120,47.31111,0.35810986,0.996921503,0.003138092132,1.081144279,0,0.5829941,15741
1,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.9983518512,0.004237241379,1.563562699,0,0.4777344,15919
1,16,fpga,ImageNet16-120,47.31111,0.28432,0.9997661424,0.001480813793,1.36101421,0,0.5473904,15988
1,17,pixel3,ImageNet16-120,47.31111,0.00554073,0.9993828672,0.008239669101,4.231057521,0,0.764383,16057
1,18,raspi4,ImageNet16-120,47.31111,0.0115138,0.9974356131,0.00686981669,3.920919363,0,0.827729,15902
2,1,edgegpu,cifar10,94.37334,0.50138474,0.9990552117,0.008769122222,15.54147293,0,0.5824373,16550
2,2,edgetpu,cifar10,94.37334,0.34654593,0.9924819276,0.004098534424,0.5817823579,0,0.6136532,16089
2,3,eyeriss,cifar10,94.37334,1.67954,0.9998727883,0.0007843137255,0.7385036702,0,0.5493534,16151
2,4,fpga,cifar10,94.37334,1.13296,0.9951787791,0.01295867769,0.766495843,0,0.4972777,16219
2,5,pixel3,cifar10,94.37334,0.00327686,0.9996749043,0.008871871301,11.73956239,0,0.8122237,15943
2,6,raspi4,cifar10,94.37334,0.0112835,0.9996621286,0.03505904696,12.67496375,0,0.7563152,15902
