run_id,context_id,archid,device,dataset,accuracy,latency,runtime_sec,evaluations
1,1,11443,edgegpu,cifar10,93.840000,6.147151,0.008931,60
1,1,244,edgegpu,cifar10,93.610000,5.982146,0.008931,60
1,1,6382,edgegpu,cifar10,93.376660,3.418369,0.008931,60
1,1,14090,edgegpu,cifar10,92.086670,1.749086,0.008931,60
1,2,295,edgetpu,cifar10,93.733330,2.238058,0.026361,60
1,2,12451,edgetpu,cifar10,93.700000,0.726457,0.026361,60
1,2,9722,edgetpu,cifar10,93.540000,0.723575,0.026361,60
1,2,9722,edgetpu,cifar10,93.540000,0.723575,0.026361,60
1,2,2029,edgetpu,cifar10,92.610000,0.631149,0.026361,60
1,2,6946,edgetpu,cifar10,92.026665,0.487831,0.026361,60
1,3,10935,eyeriss,cifar10,93.760000,5.120180,0.028160,60
1,3,10935,eyeriss,cifar10,93.760000,5.120180,0.028160,60
1,3,7600,eyeriss,cifar10,93.320000,3.891380,0.028160,60
1,3,2926,eyeriss,cifar10,92.660000,3.645620,0.028160,60
1,4,15425,fpga,cifar10,93.990000,5.830560,0.027535,60
1,4,15425,fpga,cifar10,93.990000,5.830560,0.027535,60
1,4,14572,fpga,cifar10,93.760000,5.315360,0.027535,60
1,4,7203,fpga,cifar10,92.770000,3.936160,0.027535,60
1,4,15336,fpga,cifar10,92.250000,3.209760,0.027535,60
1,4,13930,fpga,cifar10,92.023330,2.905760,0.027535,60
1,4,13692,fpga,cifar10,90.826670,2.800160,0.027535,60
1,4,11793,fpga,cifar10,90.000000,2.572960,0.027535,60
1,4,2035,fpga,cifar10,89.670000,1.648160,0.027535,60
1,5,12466,pixel3,cifar10,93.950000,16.793500,0.026937,60
1,5,69,pixel3,cifar10,93.706665,10.811600,0.026937,60
1,5,5976,pixel3,cifar10,92.783330,8.322790,0.026937,60
1,5,11088,pixel3,cifar10,92.200000,7.952400,0.026937,60
1,5,1339,pixel3,cifar10,92.136665,5.802240,0.026937,60
1,5,3494,pixel3,cifar10,89.650000,3.882140,0.026937,60
1,6,10436,raspi4,cifar10,93.790000,73.462395,0.027875,60
1,6,11000,raspi4,cifar10,93.560000,27.551449,0.027875,60
1,6,1939,raspi4,cifar10,93.266670,24.809752,0.027875,60
1,6,11438,raspi4,cifar10,92.500000,18.742697,0.027875,60
1,6,10275,raspi4,cifar10,91.080000,9.993188,0.027875,60
1,6,10275,raspi4,cifar10,91.080000,9.993188,0.027875,60
1,6,10275,raspi4,cifar10,91.080000,9.993188,0.027875,60
1,6,7998,raspi4,cifar10,90.530000,9.674775,0.027875,60
1,7,8135,edgegpu,cifar100,72.780000,6.791992,0.027220,60
1,7,265,edgegpu,cifar100,71.873340,6.495666,0.027220,60
1,7,10603,edgegpu,cifar100,71.760000,6.287351,0.027220,60
1,7,10699,edgegpu,cifar100,71.380000,6.185074,0.027220,60
1,7,10699,edgegpu,cifar100,71.380000,6.185074,0.027220,60
1,7,6563,edgegpu,cifar100,70.640000,5.695744,0.027220,60
1,7,7002,edgegpu,cifar100,68.820000,5.060782,0.027220,60
1,7,4869,edgegpu,cifar100,67.440000,3.792005,0.027220,60
1,7,4869,edgegpu,cifar100,67.440000,3.792005,0.027220,60
1,8,5979,edgetpu,cifar100,71.213330,1.139340,0.024949,60
1,8,12295,edgetpu,cifar100,71.160000,0.876878,0.024949,60
1,8,6055,edgetpu,cifar100,69.870000,0.803828,0.024949,60
1,8,11867,edgetpu,cifar100,69.760000,0.778619,0.024949,60
1,8,14107,edgetpu,cifar100,68.973335,0.776734,0.024949,60
1,8,14107,edgetpu,cifar100,68.973335,0.776734,0.024949,60
1,8,13706,edgetpu,cifar100,68.380000,0.688692,0.024949,60
1,9,9968,eyeriss,cifar100,71.060000,8.072320,0.025369,60
1,9,3255,eyeriss,cifar100,70.406670,4.877440,0.025369,60
1,9,1363,eyeriss,cifar100,69.013336,3.894400,0.025369,60
1,9,12914,eyeriss,cifar100,68.930000,3.648640,0.025369,60
1,9,12914,eyeriss,cifar100,68.930000,3.648640,0.025369,60
1,9,2835,eyeriss,cifar100,66.866670,2.174080,0.025369,60
1,10,8654,fpga,cifar100,70.660000,6.678560,0.025752,60
1,10,8104,fpga,cifar100,70.220000,5.088160,0.025752,60
1,10,8104,fpga,cifar100,70.220000,5.088160,0.025752,60
1,10,1180,fpga,cifar100,68.706665,4.572960,0.025752,60
1,10,13558,fpga,cifar100,68.660000,4.345760,0.025752,60
1,10,128,fpga,cifar100,68.533330,4.163360,0.025752,60
1,10,128,fpga,cifar100,68.533330,4.163360,0.025752,60
1,10,10774,fpga,cifar100,67.933334,3.830560,0.025752,60
1,10,12594,fpga,cifar100,67.840000,3.648160,0.025752,60
1,10,7993,fpga,cifar100,67.820000,3.315360,0.025752,60
1,10,2047,fpga,cifar100,67.360000,2.390560,0.025752,60
1,11,2725,pixel3,cifar100,71.373340,26.744800,0.026011,60
1,11,2580,pixel3,cifar100,71.133330,19.661700,0.026011,60
1,11,9743,pixel3,cifar100,70.960000,18.847900,0.026011,60
1,11,14253,pixel3,cifar100,70.860000,10.679300,0.026011,60
1,11,397,pixel3,cifar100,68.960000,9.817910,0.026011,60
1,11,6372,pixel3,cifar100,67.686670,9.606150,0.026011,60
1,11,8333,pixel3,cifar100,66.440000,6.469330,0.026011,60
1,12,10154,raspi4,cifar100,71.960000,39.904926,0.025667,60
1,12,3540,raspi4,cifar100,71.500000,37.957380,0.025667,60
1,12,5823,raspi4,cifar100,70.786670,34.445827,0.025667,60
1,12,5108,raspi4,cifar100,70.286670,29.121132,0.025667,60
1,12,14931,raspi4,cifar100,69.200000,27.348616,0.025667,60
1,12,8077,raspi4,cifar100,69.180000,25.448647,0.025667,60
1,12,12822,raspi4,cifar100,69.046670,24.936657,0.025667,60
1,12,12135,raspi4,cifar100,68.800000,24.850891,0.025667,60
1,12,8408,raspi4,cifar100,68.260000,22.765465,0.025667,60
1,13,690,edgegpu,ImageNet16-120,44.450000,5.674977,0.026821,60
1,13,690,edgegpu,ImageNet16-120,44.450000,5.674977,0.026821,60
1,13,14654,edgegpu,ImageNet16-120,43.433334,5.326476,0.026821,60
1,13,13264,edgegpu,ImageNet16-120,41.977780,4.599223,0.026821,60
1,13,9513,edgegpu,ImageNet16-120,39.266666,3.097939,0.026821,60
1,13,7431,edgegpu,ImageNet16-120,32.577778,1.753421,0.026821,60
1,14,12415,edgetpu,ImageNet16-120,46.566666,0.710906,0.025048,60
1,14,2899,edgetpu,ImageNet16-120,43.911110,0.642413,0.025048,60
1,14,4948,edgetpu,ImageNet16-120,43.066666,0.582097,0.025048,60
1,14,30,edgetpu,ImageNet16-120,38.588890,0.442626,0.025048,60
1,14,30,edgetpu,ImageNet16-120,38.588890,0.442626,0.025048,60
1,15,8733,eyeriss,ImageNet16-120,46.600000,1.528960,0.025902,60
1,15,13134,eyeriss,ImageNet16-120,43.666668,0.914560,0.025902,60
1,15,8715,eyeriss,ImageNet16-120,38.800000,0.668800,0.025902,60
1,16,12606,fpga,ImageNet16-120,46.500000,2.131200,0.082401,60
1,16,4062,fpga,ImageNet16-120,46.133335,1.945600,0.082401,60
1,16,3458,fpga,ImageNet16-120,45.666668,1.596800,0.082401,60
1,16,11332,fpga,ImageNet16-120,44.655556,1.504000,0.082401,60
1,16,11332,fpga,ImageNet16-120,44.655556,1.504000,0.082401,60
1,16,5856,fpga,ImageNet16-120,44.122223,1.344000,0.082401,60
1,16,6117,fpga,ImageNet16-120,44.066666,1.247520,0.082401,60
1,16,2900,fpga,ImageNet16-120,43.466667,0.969600,0.082401,60
1,16,2900,fpga,ImageNet16-120,43.466667,0.969600,0.082401,60
1,16,4820,fpga,ImageNet16-120,42.088890,0.876800,0.082401,60
1,17,1317,pixel3,ImageNet16-120,45.633335,6.323080,0.026668,60
1,17,8426,pixel3,ImageNet16-120,44.633335,4.114930,0.026668,60
1,17,7340,pixel3,ImageNet16-120,43.133335,3.222700,0.026668,60
1,17,7340,pixel3,ImageNet16-120,43.133335,3.222700,0.026668,60
1,17,4113,pixel3,ImageNet16-120,42.933334,3.017850,0.026668,60
1,17,4472,pixel3,ImageNet16-120,41.633330,2.709520,0.026668,60
1,17,1089,pixel3,ImageNet16-120,41.433334,2.503450,0.026668,60
1,17,12452,pixel3,ImageNet16-120,40.533333,1.504410,0.026668,60
1,18,3456,raspi4,ImageNet16-120,45.866665,10.202855,0.025622,60
1,18,13925,raspi4,ImageNet16-120,45.366665,8.409408,0.025622,60
1,18,5823,raspi4,ImageNet16-120,44.222220,6.499914,0.025622,60
1,18,8089,raspi4,ImageNet16-120,41.844444,4.527419,0.025622,60
1,18,7716,raspi4,ImageNet16-120,41.655556,3.864793,0.025622,60
1,18,14646,raspi4,ImageNet16-120,39.566666,3.149911,0.025622,60
1,18,4731,raspi4,ImageNet16-120,37.333332,2.199167,0.025622,60
2,1,6719,edgegpu,cifar10,93.203330,4.388075,0.032155,60
2,1,11565,edgegpu,cifar10,92.910000,4.303851,0.032155,60
2,1,11565,edgegpu,cifar10,92.910000,4.303851,0.032155,60
2,1,1255,edgegpu,cifar10,92.906670,4.214459,0.032155,60
2,1,2004,edgegpu,cifar10,91.883330,3.069358,0.032155,60
2,1,2567,edgegpu,cifar10,88.960000,1.880722,0.032155,60
2,2,5749,edgetpu,cifar10,93.820000,1.309639,0.024658,60
2,2,1896,edgetpu,cifar10,93.383330,1.239974,0.024658,60
2,2,1896,edgetpu,cifar10,93.383330,1.239974,0.024658,60
2,2,10324,edgetpu,cifar10,93.240000,1.037910,0.024658,60
2,2,13805,edgetpu,cifar10,93.213330,0.786305,0.024658,60
2,2,7764,edgetpu,cifar10,92.650000,0.653039,0.024658,60
2,2,12113,edgetpu,cifar10,92.245000,0.485768,0.024658,60
2,3,7602,eyeriss,cifar10,94.085000,6.594740,0.028646,60
2,3,699,eyeriss,cifar10,93.850000,5.120180,0.028646,60
2,3,12620,eyeriss,cifar10,93.430000,3.891380,0.028646,60
2,3,11147,eyeriss,cifar10,92.330000,3.645620,0.028646,60
2,3,1357,eyeriss,cifar10,90.800000,2.416820,0.028646,60
2,4,10750,fpga,cifar10,93.640000,4.057760,0.024191,60
2,4,10658,fpga,cifar10,93.283330,3.420960,0.024191,60
2,4,2650,fpga,cifar10,92.796670,3.315360,0.024191,60
2,4,8583,fpga,cifar10,92.283330,2.905760,0.024191,60
2,4,8583,fpga,cifar10,92.283330,2.905760,0.024191,60
2,4,8583,fpga,cifar10,92.283330,2.905760,0.024191,60
2,5,8708,pixel3,cifar10,94.080000,12.839000,0.024871,60
2,5,8708,pixel3,cifar10,94.080000,12.839000,0.024871,60
2,5,372,pixel3,cifar10,92.910000,9.987820,0.024871,60
2,5,9279,pixel3,cifar10,92.326670,7.896170,0.024871,60
2,5,1247,pixel3,cifar10,89.793335,3.427970,0.024871,60
2,6,15144,raspi4,cifar10,93.630000,63.843967,0.024667,60
2,6,15144,raspi4,cifar10,93.630000,63.843967,0.024667,60
