context_id,device,dataset,best_accuracy_mean,best_accuracy_std,best_latency_mean,best_latency_std,hv_mean,hv_std,igd_plus_mean,igd_plus_std,c_metric_mean,c_metric_std,runtime_mean,runtime_std
1,edgegpu,cifar10,94.3083375,0.09807584655,0.624993804,0.2698712238,0.8470919227,0.0005405596374,0.0154215844,0.006661322761,0,0,0.29552231,0.03901764157
2,edgetpu,cifar10,94.349006,0.073002,0.35250904,0.002107639059,0.8446496015,0.01050201013,0.01882707984,0.01282139107,0,0,0.31180373,0.05258291241
3,eyeriss,cifar10,94.282328,0.04993180245,1.67954,0,0.7963033581,0.00396510233,0.04117196886,0.02129035971,0,0,0.27305275,0.02461286231
4,fpga,cifar10,94.2156655,0.08647465211,1.13296,0,0.7810582457,0.005376207016,0.06625736053,0.03798313851,0,0,0.251997,0.02065888988
5,pixel3,cifar10,94.0619995,0.2128853155,0.003683478,0.0005482259504,0.9507543038,0.001255504663,0.1004746811,0.02346900059,0,0,0.3098889,0.03036052082
6,raspi4,cifar10,94.075333,0.1622349024,0.01140989,0.0001160630378,0.9476695701,0.0009329530833,0.132737647,0.03296971286,0,0,0.29519418,0.02943815099
7,edgegpu,cifar100,73.513336,0,0.81054687,0.4046686753,0.8138252757,0.00870556118,0.04684744739,0.06992784061,0,0,0.3082405,0.03503946419
8,edgetpu,cifar100,73.513336,0,0.356867201,0.001682110001,0.7920469835,0.006883847406,0.01637856186,0.009570683742,0,0,0.3748554,0.0573675596
9,eyeriss,cifar100,73.1846666,0.1888933049,1.707136,0.073728,0.8582866115,0.004476546946,0.05584382065,0.02212143879,0,0,0.25725767,0.02589364372
10,fpga,cifar100,73.4373352,0.1160931396,1.17392,0.12288,0.8001647331,0.006303154017,0.06189523158,0.0158754943,0,0,0.28286475,0.03194630104
11,pixel3,cifar100,72.3333336,0.8330830067,0.135560225,0.3798433281,0.9373423413,0.007092754047,0.1890666716,0.07929923065,0,0,0.28317641,0.01997851262
12,raspi4,cifar100,72.386667,0.8885441101,0.524317522,1.017484619,0.9093034818,0.004649810683,0.2141369052,0.102253605,0,0,0.33107511,0.04247094705
13,edgegpu,ImageNet16-120,47.2077771,0.1599414242,0.717772962,0.3560392358,0.7791607604,0.00173948156,0.03957381946,0.02050140075,0,0,0.32935406,0.01979349842
14,edgetpu,ImageNet16-120,47.31111,0,0.363627202,0.00986763318,0.7928705377,0.03096554402,0.01307105877,0.006926156813,0,0,0.32109031,0.04112171519
15,eyeriss,ImageNet16-120,47.31111,0,0.45376,0.04953451161,0.7813312809,0.01297538262,0.02501940023,0.01297866362,0,0,0.27893755,0.06245067844
16,fpga,ImageNet16-120,47.31111,0,0.34128,0.05782710783,0.7378312054,0.009815760503,0.05180795909,0.02046643516,0,0,0.35007883,0.05218169308
17,pixel3,ImageNet16-120,47.2288879,0.1749212948,0.13595411,0.1970769431,0.8542490295,0.006643889325,0.05621259859,0.03446896166,0,0,0.34216386,0.03767065234
18,raspi4,ImageNet16-120,46.9038885,0.2757482777,0.20016234,0.3770632787,0.8022229601,0.00162380819,0.09281012779,0.0407801402,0,0,0.33986699,0.08283380901
