context_id,device,dataset,best_accuracy_mean,best_accuracy_std,best_latency_mean,best_latency_std,hv_mean,hv_std,igd_plus_mean,igd_plus_std,c_metric_mean,c_metric_std,runtime_mean,runtime_std
1,edgegpu,cifar10,94.37334,0,0.51999092,0.01860618,0.841146208,7.649746296e-05,0.005200206017,0.001841785173,0,0,20.4364416,1.82259853
2,edgetpu,cifar10,94.37334,0,0.351036426,0.002245248,0.8492702431,0.00141111073,0.003733354008,0.00219569922,0,0,19.63117537,1.357079023
3,eyeriss,cifar10,94.37334,0,1.67954,0,0.8298729452,0.0004961683006,0.005958335714,0.005100652218,0,0,20.30531388,1.482768801
4,fpga,cifar10,94.37334,0,1.13296,0,0.7821447806,0.0004856143722,0.003295371429,0.002615394719,0,0,20.44125722,2.050086162
5,pixel3,cifar10,94.37334,0,0.00328925,3.717e-05,0.9394546861,0.0004430046138,0.05843446575,0.01957526812,0,0,20.39821794,1.440334075
6,raspi4,cifar10,94.37334,0,0.011293476,1.373141449e-05,0.9481002364,0.0005675758562,0.08589184135,0.04425263722,0,0,20.31420278,1.244126374
7,edgegpu,cifar100,73.513336,0,0.5058527,0,0.8148895119,6.427130205e-05,0.0011437912,0.0005252893114,0,0,20.2120287,1.242964131
8,edgetpu,cifar100,73.513336,0,0.35493976,0,0.7997075016,0.000495720191,0.003089205447,0.002889509778,0,0,19.24699141,1.29986515
9,eyeriss,cifar100,73.513336,0,1.68256,0,0.8341176754,0.0004769385181,0.01643081143,0.01105869844,0,0,20.67315181,2.056905418
10,fpga,cifar100,73.513336,0,1.13296,0,0.7639545858,0.0009917890228,0.01909485098,0.01372907694,0,0,20.16578496,1.475648339
11,pixel3,cifar100,73.513336,0,0.008759621,2.1063e-05,0.9479668402,0.001449709228,0.05302599547,0.01776649023,0,0,20.707886,2.405927591
12,raspi4,cifar100,73.513336,0,0.015230272,4.4976e-05,0.9278136968,0.0003794125612,0.05392539376,0.02814785572,0,0,20.5338273,2.104756095
13,edgegpu,ImageNet16-120,47.0844444,0.1850716874,0.534491529,0.001519053022,0.7804447101,0.000563139302,0.03097859478,0.01275677633,0,0,20.56283988,2.025949945
14,edgetpu,ImageNet16-120,47.31111,0,0.358185406,0.000226638,0.7958938437,0.001830968992,0.00488591031,0.002493304988,0,0,20.74301536,0.9201182321
15,eyeriss,ImageNet16-120,47.31111,0,0.42304,0,0.7741437248,0.0005622612017,0.002178252632,0.002497463103,0,0,20.81782671,1.649232666
16,fpga,ImageNet16-120,47.31111,0,0.28432,0,0.7511006095,0.001080313034,0.005014467033,0.00435836343,0,0,20.1206624,1.200575494
17,pixel3,ImageNet16-120,47.31111,0,0.005360463,0.000108519975,0.8571036493,0.001000523028,0.02731174526,0.009194424452,0,0,20.35769556,1.20809212
18,raspi4,ImageNet16-120,47.31111,0,0.0115138,0,0.7911408117,0.00115823459,0.04442988455,0.02132592728,0,0,19.96644891,1.229088536
