run_id,context_id,archid,device,dataset,accuracy,latency,runtime_sec,evaluations
1,1,857,edgegpu,cifar10,93.986664,6.985540,0.088424,600
1,1,11443,edgegpu,cifar10,93.840000,6.147151,0.088424,600
1,1,295,edgegpu,cifar10,93.733330,3.392844,0.088424,600
1,1,15072,edgegpu,cifar10,92.350000,2.798777,0.088424,600
1,1,12113,edgegpu,cifar10,92.245000,1.846456,0.088424,600
1,1,3489,edgegpu,cifar10,92.190000,1.780648,0.088424,600
1,1,6950,edgegpu,cifar10,92.000000,1.738467,0.088424,600
1,2,3456,edgetpu,cifar10,94.130000,1.228551,0.099262,600
1,2,869,edgetpu,cifar10,93.983330,1.043378,0.099262,600
1,2,8733,edgetpu,cifar10,93.940000,0.966103,0.099262,600
1,2,14375,edgetpu,cifar10,93.890000,0.935488,0.099262,600
1,2,4946,edgetpu,cifar10,93.690000,0.770216,0.099262,600
1,2,8606,edgetpu,cifar10,93.655000,0.725112,0.099262,600
1,2,9722,edgetpu,cifar10,93.540000,0.723575,0.099262,600
1,2,2648,edgetpu,cifar10,93.246666,0.628167,0.099262,600
1,3,4237,eyeriss,cifar10,94.216670,6.594740,0.106440,600
1,3,12476,eyeriss,cifar10,93.940000,5.120180,0.106440,600
1,3,4946,eyeriss,cifar10,93.690000,4.628660,0.106440,600
1,3,8008,eyeriss,cifar10,93.480000,3.399860,0.106440,600
1,4,2778,fpga,cifar10,94.020000,6.163360,0.105239,601
1,4,13363,fpga,cifar10,93.880000,4.678560,0.105239,601
1,4,8649,fpga,cifar10,93.785000,3.648160,0.105239,601
1,4,7031,fpga,cifar10,93.230000,2.905760,0.105239,601
1,4,7031,fpga,cifar10,93.230000,2.905760,0.105239,601
1,4,5752,fpga,cifar10,92.400000,2.800160,0.105239,601
1,4,3369,fpga,cifar10,92.116670,2.390560,0.105239,601
1,5,1317,pixel3,cifar10,94.090000,16.450500,0.118058,600
1,5,12158,pixel3,cifar10,93.690000,15.653600,0.118058,600
1,5,6499,pixel3,cifar10,93.645000,12.415600,0.118058,600
1,5,180,pixel3,cifar10,93.240000,12.241200,0.118058,600
1,5,6719,pixel3,cifar10,93.203330,11.369000,0.118058,600
1,5,577,pixel3,cifar10,93.170000,8.889440,0.118058,600
1,5,8961,pixel3,cifar10,92.930000,8.193330,0.118058,600
1,5,454,pixel3,cifar10,92.503334,7.526190,0.118058,600
1,6,6111,raspi4,cifar10,94.373340,68.404106,0.110778,601
1,6,5111,raspi4,cifar10,94.306660,41.756905,0.110778,601
1,6,8426,raspi4,cifar10,93.840000,31.394428,0.110778,601
1,6,3487,raspi4,cifar10,93.293335,22.371110,0.110778,601
1,6,7031,raspi4,cifar10,93.230000,21.765320,0.110778,601
1,6,14603,raspi4,cifar10,93.010000,21.231344,0.110778,601
1,6,14546,raspi4,cifar10,92.473335,20.571022,0.110778,601
1,7,655,edgegpu,cifar100,72.010000,5.390725,0.176549,600
1,7,11692,edgegpu,cifar100,71.120000,4.674401,0.176549,600
1,7,2528,edgegpu,cifar100,70.180000,4.392176,0.176549,600
1,7,12596,edgegpu,cifar100,69.100000,4.262543,0.176549,600
1,7,6124,edgegpu,cifar100,68.360000,3.185835,0.176549,600
1,7,210,edgegpu,cifar100,46.146667,1.764121,0.176549,600
