run_id,context_id,device,dataset,best_accuracy,best_latency,hv,igd_plus,c_metric,runtime_sec
1,1,edgegpu,cifar10,94.37334,0.50138474,0.8412520555,0.002028073377,0,0.8495288
1,2,edgetpu,cifar10,94.37334,0.34654593,0.8524956686,0.0009076389024,0,0.7816695
1,3,eyeriss,cifar10,94.37334,1.67954,0.8296953887,0.001168831169,0,0.7396374
1,4,fpga,cifar10,94.37334,1.13296,0.7824430143,0.00914375,0,0.7142505
1,5,pixel3,cifar10,94.37334,0.00327686,0.9406613223,0.03568607789,0,0.997928
1,6,raspi4,cifar10,94.37334,0.0112835,0.9494609664,0.01686361936,0,0.9072498
1,7,edgegpu,cifar100,73.513336,0.5058527,0.814967536,0.0001212305085,0,0.9154474
1,8,edgetpu,cifar100,73.513336,0.35493976,0.8015186383,0.002169073056,0,0.8948169
1,9,eyeriss,cifar100,73.513336,1.68256,0.8284503648,0.02710222222,0,0.7159921
1,10,fpga,cifar100,73.513336,1.13296,0.7592456691,0.02072285714,0,0.747003
1,11,pixel3,cifar100,73.513336,0.0087526,0.9485842223,0.1291542956,0,0.8902553
1,12,raspi4,cifar100,73.513336,0.01521528,0.9278852703,0.1000912963,0,0.904783
1,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.7822830389,0.005707677348,0,0.8885208
1,14,edgetpu,ImageNet16-120,47.31111,0.35810986,0.8028900457,0.002746676543,0,0.7749461
1,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.7653567615,0.01293473684,0,0.678501
1,16,fpga,ImageNet16-120,47.31111,0.28432,0.7426185884,0.01729571938,0,0.7658863
1,17,pixel3,ImageNet16-120,47.31111,0.00528942,0.9029136746,0.01171046426,0,0.9097059
1,18,raspi4,ImageNet16-120,47.31111,0.0115138,0.7935149231,0.03484805483,0,1.0111495
2,1,edgegpu,cifar10,94.37334,0.50138474,0.8412216016,0.001155030729,0,0.8674717
2,2,edgetpu,cifar10,94.37334,0.34654593,0.8522965777,0.000932622378,0,0.8643369
2,3,eyeriss,cifar10,94.37334,1.67954,0.8294050236,0.006168831169,0,0.779488
2,4,fpga,cifar10,94.37334,1.13296,0.7830796978,0.0009375,0,0.7026016
2,5,pixel3,cifar10,94.37334,0.00359513,0.9402678946,0.05085177515,0,0.9224533
2,6,raspi4,cifar10,94.37334,0.0112835,0.9490315421,0.04560690623,0,0.978438
2,7,edgegpu,cifar100,73.513336,0.5058527,0.8149165062,0.0003028039548,0,0.9073523
2,8,edgetpu,cifar100,73.513336,0.35493976,0.8020288999,0.002256529667,0,0.876091
2,9,eyeriss,cifar100,73.513336,1.68256,0.8296975299,0.01244444444,0,0.7400895
2,10,fpga,cifar100,73.513336,1.13296,0.758413418,0.01574857143,0,0.7462896
2,11,pixel3,cifar100,73.513336,0.0087526,0.9502298083,0.05163207328,0,0.927384
2,12,raspi4,cifar100,73.513336,0.01521528,0.9282074114,0.07553308411,0,0.8995749
2,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.782152657,0.007847627072,0,0.8613928
2,14,edgetpu,ImageNet16-120,47.31111,0.35810986,0.7981721674,0.01409537437,0,0.8457486
2,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.7675333032,0,0,0.7392485
2,16,fpga,ImageNet16-120,47.31111,0.28432,0.7444495795,0.00644589404,0,0.7407127
2,17,pixel3,ImageNet16-120,47.31111,0.00528942,0.9024925468,0.01637108644,0,0.9187983
2,18,raspi4,ImageNet16-120,47.31111,0.0115138,0.7928263826,0.05209898756,0,1.0498246
3,1,edgegpu,cifar10,94.37334,0.50138474,0.8409949572,0.002593018169,0,0.856596
3,2,edgetpu,cifar10,94.37334,0.34654593,0.8530511992,0.0006721810366,0,0.8254091
3,3,eyeriss,cifar10,94.37334,1.67954,0.8286570961,0.01276675325,0,0.7435693
3,4,fpga,cifar10,94.37334,1.13296,0.7833292609,0.00494775,0,0.7655742
3,5,pixel3,cifar10,94.37334,0.00327686,0.9401264738,0.06081789418,0,0.9908297
3,6,raspi4,cifar10,94.37334,0.0112835,0.9490210607,0.0724522163,0,0.9798605
3,7,edgegpu,cifar100,73.513336,0.5058527,0.8150179736,0,0,0.8232836
3,8,edgetpu,cifar100,73.513336,0.35493976,0.8019880761,0.00176297,0,0.8367033
3,9,eyeriss,cifar100,73.513336,1.68256,0.8301510444,0,0,0.7462162
3,10,fpga,cifar100,73.513336,1.13296,0.758344146,0.02276407143,0,0.7423421
3,11,pixel3,cifar100,73.513336,0.0087526,0.949794715,0.06303132115,0,0.8932649
3,12,raspi4,cifar100,73.513336,0.01521528,0.9282360927,0.07517398214,0,0.9079404
3,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.7797882701,0.03993303315,0,0.871588
3,14,edgetpu,ImageNet16-120,47.31111,0.35810986,0.8036759497,0.003828461605,0,0.8056792
3,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.765235841,0.01527394737,0,0.7362323
3,16,fpga,ImageNet16-120,47.31111,0.28432,0.7460456323,0,0,0.7621504
3,17,pixel3,ImageNet16-120,47.31111,0.00528942,0.901430197,0.05872178869,0,0.9200071
3,18,raspi4,ImageNet16-120,47.31111,0.0115138,0.7937107864,0.02412154751,0,1.0673938
4,1,edgegpu,cifar10,94.37334,0.50138474,0.8412602928,5.514791667e-05,0,0.9292125
4,2,edgetpu,cifar10,94.37334,0.34654593,0.8480499943,0.007274391037,0,0.8824609
4,3,eyeriss,cifar10,94.37334,1.67954,0.8300121505,0,0,0.7587504
4,4,fpga,cifar10,94.37334,1.13296,0.783689734,0.00078125,0,0.7692791
4,5,pixel3,cifar10,94.37334,0.00327686,0.9407270539,0.02739604143,0,0.9618838
4,6,raspi4,cifar10,94.37334,0.0112835,0.9490389057,0.06958444245,0,0.8928443
4,7,edgegpu,cifar100,73.513336,0.5058527,0.8149691715,0.0001149785311,0,0.8092689
4,8,edgetpu,cifar100,73.513336,0.35493976,0.801672727,0.0011090185,0,0.8651518
4,9,eyeriss,cifar100,73.513336,1.68256,0.8295917022,0.009102222222,0,0.7715371
4,10,fpga,cifar100,73.513336,1.13296,0.7598196536,0.01432,0,0.732131
4,11,pixel3,cifar100,73.513336,0.0087526,0.9473324377,0.09003476055,0,0.8666783
4,12,raspi4,cifar100,73.513336,0.01521528,0.9270773559,0.1115176832,0,0.8949122
4,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.7799626677,0.04145290229,0,0.9563355
4,14,edgetpu,ImageNet16-120,47.31111,0.35810986,0.8023358065,0.007022427507,0,0.7996804
4,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.7675333032,0,0,0.7477431
4,16,fpga,ImageNet16-120,47.31111,0.28432,0.7424696856,0.01508823594,0,0.7811217
4,17,pixel3,ImageNet16-120,47.31111,0.00528942,0.902779105,0.01129844273,0,0.9644548
4,18,raspi4,ImageNet16-120,47.31111,0.0115138,0.7919273368,0.06040846029,0,1.0719516
5,1,edgegpu,cifar10,94.37334,0.50138474,0.840636277,0.01318014792,0,0.8452619
5,2,edgetpu,cifar10,94.37334,0.34654593,0.8521452633,0.0009566733537,0,0.8358892
5,3,eyeriss,cifar10,94.37334,1.67954,0.8286570961,0.01276675325,0,0.7006466
5,4,fpga,cifar10,94.37334,1.13296,0.7829540349,0.00171875,0,0.766993
5,5,pixel3,cifar10,94.37334,0.00327686,0.9400280461,0.08479373722,0,0.9791594
5,6,raspi4,cifar10,94.37334,0.01133014,0.9491439515,0.07027036031,0,1.0380079
5,7,edgegpu,cifar100,73.513336,0.5058527,0.814954385,0.002826842938,0,0.895612
5,8,edgetpu,cifar100,73.513336,0.35493976,0.8019521663,0.002361553556,0,0.9025404
5,9,eyeriss,cifar100,73.513336,1.68256,0.8301510444,0,0,0.7202139
5,10,fpga,cifar100,73.513336,1.13296,0.7585087147,0.02972492857,0,0.7801012
5,11,pixel3,cifar100,73.513336,0.0087526,0.9502873781,0.03929323249,0,0.8937378
5,12,raspi4,cifar100,73.513336,0.01521528,0.9286041427,0.02768219048,0,0.9209895
5,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.782242454,0.004744792818,0,0.8322443
5,14,edgetpu,ImageNet16-120,47.31111,0.35886532,0.8035634783,0.005363742346,0,0.808761
5,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.7675333032,0,0,0.7188873
5,16,fpga,ImageNet16-120,47.31111,0.28432,0.7444077219,0.006640860927,0,0.7863476
5,17,pixel3,ImageNet16-120,47.31111,0.00528942,0.9030655983,0.01311255751,0,0.968036
5,18,raspi4,ImageNet16-120,47.31111,0.0115138,0.7919292912,0.07260553629,0,1.1602662
6,1,edgegpu,cifar10,94.37334,0.5385971,0.8412602928,0.001799477292,0,0.7837073
6,2,edgetpu,cifar10,94.37334,0.34654593,0.8527959186,0.0002350389024,0,1.0006055
6,3,eyeriss,cifar10,94.37334,1.67954,0.829660207,0.003463064935,0,0.8549315
6,4,fpga,cifar10,94.37334,1.13296,0.7830796978,0.0009375,0,0.7558104
6,5,pixel3,cifar10,94.37334,0.00327686,0.940614828,0.04696480434,0,0.9591437
6,6,raspi4,cifar10,94.37334,0.0112835,0.9493090752,0.02747028148,0,1.0177689
6,7,edgegpu,cifar100,73.513336,0.5058527,0.8148845631,0.001633342373,0,0.7964648
6,8,edgetpu,cifar100,73.513336,0.35493976,0.8020616215,0.0008757016667,0,0.8798846
6,9,eyeriss,cifar100,73.513336,1.68256,0.8283521109,0.02164533333,0,0.9297411
6,10,fpga,cifar100,73.513336,1.13296,0.7587265879,0.016842,0,1.1136487
6,11,pixel3,cifar100,73.513336,0.0087526,0.950097889,0.03741349112,0,0.8816488
6,12,raspi4,cifar100,73.513336,0.01521528,0.9286812259,0.03825411815,0,0.9092233
6,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.7815223083,0.01289253591,0,0.8298384
6,14,edgetpu,ImageNet16-120,47.31111,0.35810986,0.8038125685,0.005603172137,0,0.841361
6,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.7674123827,0.002339210526,0,0.6934472
6,16,fpga,ImageNet16-120,47.31111,0.28432,0.7418280796,0.02021369536,0,0.9789096
6,17,pixel3,ImageNet16-120,47.31111,0.00528942,0.9023859381,0.01973935059,0,1.1339175
6,18,raspi4,ImageNet16-120,47.31111,0.01151902,0.7941729168,0.03714239271,0,1.078654
7,1,edgegpu,cifar10,94.37334,0.50138474,0.8412602928,5.514791667e-05,0,0.927435
7,2,edgetpu,cifar10,94.37334,0.34654593,0.8520620967,0.003839354573,0,1.1699394
7,3,eyeriss,cifar10,94.37334,1.67954,0.8296953887,0.001168831169,0,0.8091293
7,4,fpga,cifar10,94.37334,1.13296,0.783689734,0.00078125,0,0.8299169
7,5,pixel3,cifar10,94.37334,0.00327686,0.9405606548,0.02541336841,0,1.2511731
7,6,raspi4,cifar10,94.37334,0.0112835,0.9491864049,0.03561975952,0,1.4174584
7,7,edgegpu,cifar100,73.513336,0.5058527,0.814868107,0.001973836723,0,1.1651229
7,8,edgetpu,cifar100,73.513336,0.35493976,0.8019425893,0.001115760278,0,1.1938688
7,9,eyeriss,cifar100,73.513336,1.68256,0.8283521109,0.02164533333,0,1.043394
7,10,fpga,cifar100,73.513336,1.13296,0.7589412284,0.013082,0,1.3556345
7,11,pixel3,cifar100,73.513336,0.0087526,0.9493401172,0.1240709861,0,1.218533
7,12,raspi4,cifar100,73.513336,0.01521528,0.9287462069,0.02535175077,0,1.2879333
7,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.7823943955,0.002958962983,0,1.0468454
7,14,edgetpu,ImageNet16-120,47.31111,0.3588635,0.8024807042,0.006762458086,0,1.2558323
7,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.7675333032,0,0,0.8894625
7,16,fpga,ImageNet16-120,47.31111,0.28432,0.7445466952,0.004433377483,0,1.1943788
7,17,pixel3,ImageNet16-120,46.933334,0.00528942,0.8974454613,0.09065487793,0,1.3114989
7,18,raspi4,ImageNet16-120,47.31111,0.0115138,0.7926329819,0.04516247331,0,1.408316
8,1,edgegpu,cifar10,94.37334,0.50138474,0.8412602928,5.514791667e-05,0,1.2715954
8,2,edgetpu,cifar10,94.37334,0.34654593,0.8510422085,0.004029150567,0,1.2092667
8,3,eyeriss,cifar10,94.37334,1.67954,0.8296161982,0.006038961039,0,0.9178673
8,4,fpga,cifar10,94.37334,1.13296,0.783689734,0.00078125,0,1.0754072
8,5,pixel3,cifar10,94.37334,0.00327686,0.9402236174,0.0602035952,0,1.4750923
8,6,raspi4,cifar10,94.37334,0.0112835,0.948908302,0.06270072265,0,1.2893453
8,7,edgegpu,cifar100,73.513336,0.5058527,0.8149700951,0.0001212305085,0,1.1781387
8,8,edgetpu,cifar100,73.513336,0.35493976,0.8023614993,0.0008528296667,0,1.1200264
8,9,eyeriss,cifar100,73.513336,1.68256,0.8292893668,0.01451851852,0,0.9110675
8,10,fpga,cifar100,73.513336,1.13296,0.7587402216,0.01403428571,0,0.9875899
8,11,pixel3,cifar100,73.513336,0.0087526,0.9473978118,0.06682975148,0,1.3024056
8,12,raspi4,cifar100,73.513336,0.01521528,0.9286812635,0.0299223631,0,1.1205749
8,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.7821265522,0.005278028729,0,1.117583
8,14,edgetpu,ImageNet16-120,47.31111,0.35810986,0.8024234405,0.005429492901,0,1.0029405
8,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.7674123827,0.002339210526,0,0.9419998
8,16,fpga,ImageNet16-120,47.31111,0.28432,0.7460456323,0,0,1.2291208
8,17,pixel3,ImageNet16-120,47.31111,0.00528942,0.9019860599,0.03095075429,0,1.4841301
8,18,raspi4,ImageNet16-120,47.31111,0.0115138,0.7945303775,0.02159592394,0,1.5072956
9,1,edgegpu,cifar10,94.37334,0.50138474,0.8412053079,0.007462694792,0,1.1489497
9,2,edgetpu,cifar10,94.37334,0.35215905,0.8525491619,0.0008961235551,0,1.3808314
9,3,eyeriss,cifar10,94.37334,1.67954,0.8299065632,0.001038961039,0,1.1219627
9,4,fpga,cifar10,94.37334,1.13296,0.7820574003,0.0123305625,0,1.2947383
9,5,pixel3,cifar10,94.37334,0.00327686,0.9404944934,0.04240775271,0,1.2651183
9,6,raspi4,cifar10,94.37334,0.0112835,0.9494806399,0.01552729196,0,1.2690362
9,7,edgegpu,cifar100,73.513336,0.5058527,0.8148562426,0.0008743112994,0,1.0902852
9,8,edgetpu,cifar100,73.513336,0.35493976,0.8020183239,0.002370185389,0,1.2558259
9,9,eyeriss,cifar100,73.513336,1.68256,0.8301510444,0,0,0.9673679
9,10,fpga,cifar100,73.513336,1.13296,0.7601552225,0.009716357143,0,1.0518991
9,11,pixel3,cifar100,73.513336,0.0087526,0.9501842382,0.0364261761,0,1.257331
9,12,raspi4,cifar100,73.513336,0.01521528,0.9283679965,0.05469003576,0,1.1874934
9,13,edgegpu,ImageNet16-120,47.31111,0.5339527,0.7796253405,0.04393628564,0,1.0419983
9,14,edgetpu,ImageNet16-120,47.31111,0.35886532,0.8039907239,0.001356030617,0,1.1667722
9,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.7675333032,0,0,0.9263137
9,16,fpga,ImageNet16-120,47.31111,0.28432,0.7458338667,0.003973410596,0,1.1048855
9,17,pixel3,ImageNet16-120,47.31111,0.00528942,0.9026209205,0.01626576461,0,1.3113858
9,18,raspi4,ImageNet16-120,47.31111,0.0115138,0.793486746,0.03627293928,0,1.5760675
10,1,edgegpu,cifar10,94.37334,0.50138474,0.8412602928,5.514791667e-05,0,1.2072127
10,2,edgetpu,cifar10,94.37334,0.34654593,0.8474577108,0.008820087051,0,1.1757805
10,3,eyeriss,cifar10,94.37334,1.67954,0.8290530801,0.009631896104,0,1.1005373
10,4,fpga,cifar10,94.37334,1.13296,0.7829205181,0.001927125,0,1.0372663
10,5,pixel3,cifar10,94.37334,0.00327686,0.9402370296,0.04452448193,0,1.3140519
10,6,raspi4,cifar10,94.37334,0.01133014,0.9495800113,0.008414780476,0,1.3465008
10,7,edgegpu,cifar100,73.513336,0.5058527,0.8148096009,0.003066637288,0,1.1341443
10,8,edgetpu,cifar100,73.513336,0.35493976,0.8021616259,0.001733299333,0,1.187508
10,9,eyeriss,cifar100,73.513336,1.68256,0.8295917022,0.009102222222,0,0.9434658
10,10,fpga,cifar100,73.513336,1.13296,0.7573591185,0.03243914286,0,0.9756635
10,11,pixel3,cifar100,73.513336,0.0087526,0.9502363743,0.03841869956,0,1.1270475
10,12,raspi4,cifar100,73.513336,0.01521528,0.9278027399,0.1215823782,0,1.2213167
10,13,edgegpu,ImageNet16-120,47.31111,0.53904533,0.7811128413,0.01301906735,0,1.2251005
10,14,edgetpu,ImageNet16-120,47.31111,0.35886532,0.8045503999,0.002871557654,0,1.2957752
10,15,eyeriss,ImageNet16-120,47.31111,0.42304,0.7674123827,0.002339210526,0,0.924021
10,16,fpga,ImageNet16-120,47.31111,0.28432,0.7444495795,0.00644589404,0,1.1255582
10,17,pixel3,ImageNet16-120,47.31111,0.00528942,0.9018002028,0.02426795549,0,1.4681157
10,18,raspi4,ImageNet16-120,47.31111,0.0115138,0.7949263082,0.01472027985,0,1.3331982
