context_id,device,dataset,best_accuracy_mean,best_accuracy_std,best_latency_mean,best_latency_std,hv_mean,hv_std,igd_plus_mean,igd_plus_std,spacing_mean,spacing_std,c_metric_mean,c_metric_std,runtime_mean,runtime_std,evaluations_mean,evaluations_std,hv_median,hv_iqr,igd_plus_median,igd_plus_iqr,spacing_median,spacing_iqr,runtime_median,runtime_iqr
1,edgegpu,cifar10,94.37334,0,0.508827212,0.014884944,0.9999871868,3.492902058e-05,0.0004581204789,0.0006519692293,10.82681683,0.0030652413,0,0,17.76996506,0.3873461977,10000,0,0.9999994939,5.060910773e-07,6.178125e-05,0.0012246675,10.82785147,6.408640453e-05,17.6643494,0.4440009
2,edgetpu,cifar10,94.37334,0,0.352197513,0.000115389,0.9997096891,0.0003289123273,0.0003226220275,0.0002882367774,0.4563486695,0.005275703294,0,0,17.48722532,0.3093443468,10000,0,0.9998901686,0.0007045886009,0.0002251482474,0.0005777965533,0.4582586381,0.005252425261,17.3939722,0.6042404
3,eyeriss,cifar10,94.37334,0,1.67954,0,0.9987523404,0.001046554548,0.004341613974,0.004306370174,0.5478772289,0.006829153147,0,0,18.06356773,0.8621233406,10000,0,0.9992163576,0.0007115168911,0.00211060262,0.005334951965,0.546770845,0.004225020482,17.87878435,0.5167102
4,fpga,cifar10,94.37334,0,1.13296,0,0.9979960281,0.000542156831,0.003743373451,0.001227634273,0.5423571865,0.01436953763,0,0,17.88551217,0.2439096662,10000,0,0.9980581082,0.000938612646,0.003767982301,0.0006637168142,0.5459467222,0.02880325909,17.87610815,0.5646268
5,pixel3,cifar10,94.37334,0,0.003278446,3.172e-06,0.9996244034,0.000118919544,0.0104879588,0.004756899607,10.7843261,0.002902382368,0,0,17.82981799,0.2819490226,10000,0,0.9996177186,0.0002215763752,0.009708003102,0.007768997837,10.78344675,0.003699806567,17.68603395,0.4571163
6,raspi4,cifar10,94.37334,0,0.011288812,6.505844757e-06,0.9998109191,0.0001424574149,0.0227501467,0.009312934557,11.00421745,0.006537636579,0,0,17.7810642,0.2489109731,10000,0,0.999857059,7.821304535e-05,0.02127064383,0.008162660893,11.00030362,0.01218094223,17.716081,0.4869917
7,edgegpu,cifar100,73.513336,0,0.50921297,0.008931339956,0.9998869876,6.656173595e-05,0.001752128357,0.002212136731,8.116163896,0.03140845142,0,0,17.87847422,0.2428522568,10000,0,0.9998955372,0.0001099132371,0.0004919621849,0.00202750084,8.11237236,0.05079618659,17.89445555,0.3203226
8,edgetpu,cifar100,73.513336,0,0.35493976,0,0.9985370672,0.0008982789757,0.001202506267,0.001235791724,0.6514651997,0.02364645366,0,0,17.41472847,0.2013354542,10000,0,0.9988431767,0.0003431237351,0.0004999942488,0.001527802685,0.6658400933,0.03472570005,17.3822394,0.3793379
9,eyeriss,cifar100,73.513336,0,1.68256,0,0.9988010766,0.0007104369814,0.00723892437,0.004385080673,1.02882049,0.02891481923,0,0,18.08399498,0.6693835458,10000,0,0.998573537,0.001207663517,0.009293445378,0.00733512605,1.031433415,0.05512649686,17.843447,0.4781982
10,fpga,cifar100,73.513336,0,1.13296,0,0.9974256263,0.0008805836911,0.01319555234,0.006134092438,0.9576505099,0.02179647023,0,0,18.45845416,1.074641141,10000,0,0.997621877,0.001155422658,0.01208683742,0.005174164811,0.9660672496,0.04789154285,18.0806313,1.0469872
11,pixel3,cifar100,73.4880024,0.0760008,0.008780866,4.31770282e-05,0.998517601,0.001441468406,0.01204545405,0.005099944923,8.401113929,0.09521404301,0,0,17.7600759,0.2107793317,10000,0,0.9995982433,0.002854181001,0.01039296017,0.01059121382,8.429559556,0.05949612338,17.7378039,0.310269
